probe	symbol	entrez	logFC	AveExpr	t	P.Value	adj.P.Val	B	rank_stat
TC0300014052.hg.1	RYK	6259	-2.47493037723044	3.00231198189976	-13.0688638018533	1.13594116016964e-07	2.81812509407495e-06	8.28235467132275	-6.94464416376184
TC1900008017.hg.1	RYR1	6261	0.985858384207591	2.9597786751378	4.02322175499338	0.00236077800090784	0.00948812905642028	-2.19286640085878	2.62694485049592
TC0100012113.hg.1	RYR2	6262	0.0301376804846309	1.22132952274624	0.170688072235147	0.86782818738757	0.912321872438644	-7.46287347244659	0.0615662479287791
TC1500006806.hg.1	RYR3	6263	0.271227093864003	1.28959874726166	1.18971490286064	0.26127950472833	0.380877487481837	-6.7534150376176	0.582894655839025
TC0100010043.hg.1	S100A1	6271	0.282685406334832	2.80560702713213	1.17863661397259	0.26547115467511	0.385509545717116	-6.76603121881281	0.575982661196439
TC0100015819.hg.1	S100A10	6281	-0.637080624100605	7.66792261042369	-2.40122754447216	0.0369283928396652	0.0842744731339313	-4.98118228796626	-1.43263959286495
TC0100015822.hg.1	S100A11	6282	-4.93486872279575	6.18628205578497	-20.9362978716834	1.12509186827888e-09	1.13296751135683e-07	12.9161213784364	-8.94881201421251
TC0100015856.hg.1	S100A12	6283	-0.0254986951435983	1.51587048405327	-0.117267941846599	0.908938902570577	0.940306666996097	-7.47127933566032	-0.041465308382249
TC0100015873.hg.1	S100A13	6284	-1.9729385147484	2.71522067941258	-6.94305011194774	3.71715455511236e-05	0.000309447995097826	2.1842676866511	-4.42978938105198
TC0100015872.hg.1	S100A14	57402	0.0744698053915878	2.17020909300432	0.417780951103662	0.684819691819684	0.772724211524128	-7.38404053624377	0.164423760121689
TC0100015871.hg.1	S100A16	140576	-3.14771502259758	3.956563246516	-13.7519641039558	6.95143537324697e-08	1.89381339041294e-06	8.78959990553726	-7.15792551047216
TC0100015868.hg.1	S100A2	6273	0.681832163406499	4.81437967796885	2.1962058990854	0.0524294181878228	0.110076079146221	-5.31979102885815	1.28042496164962
TC0100015867.hg.1	S100A3	6274	-0.261052531861218	4.17508020896917	-1.43732814159564	0.180769151887251	0.28791122199417	-6.44949381294569	-0.742875679547529
TC0100015866.hg.1	S100A4	6275	0.892218936897721	5.84129632753908	5.14125413009796	0.000418583400732955	0.00230896004920436	-0.379759261783271	3.37821799795868
TC0100015865.hg.1	S100A5	6276	-0.089661116022546	1.99010451307162	-0.428336471642436	0.677365558266583	0.766923134992509	-7.37923485155893	-0.169176889526407
TC0100015864.hg.1	S100A6	6277	0.795480458890527	8.99949281783403	2.58069659473484	0.0271117705963721	0.0664091829499786	-4.6781329843064	1.56684211889594
TC0100015862.hg.1	S100A7	6278	0.231539987753388	2.23336621492142	0.628173943444958	0.543783572569135	0.65632048451113	-7.26682930967306	0.264573916370324
TC0100010035.hg.1	S100A7A	338324	0.279255937194208	2.90838229389407	1.28009235949168	0.229032449558351	0.345052544524963	-6.64723099354759	0.640102982001801
TC0100015861.hg.1	S100A7L2	645922	-0.0992717593715231	1.58131149749435	-0.44632819783596	0.664744088304931	0.757141595112177	-7.37077741371393	-0.177345516242297
TC0100015858.hg.1	S100A8	6279	-0.211906811473268	1.48686607713034	-1.25000401900241	0.239387734006505	0.356597816692188	-6.68321585297864	-0.620898106184262
TC0100010032.hg.1	S100A9	6280	0.0459531583315864	2.03894786095508	0.225537094316074	0.826043950080193	0.881725383115985	-7.45101941475377	0.0829968452104606
TC2100008477.hg.1	S100B	6285	0.0116388627110897	2.28809102502883	0.0434894555688888	0.966156192511598	0.978636563916493	-7.47776921338549	0.0149526581989053
TC0X00006696.hg.1	S100G	795	-0.0168880861170349	1.42680788623954	-0.0827131200391624	0.935690319756628	0.958715861616784	-7.47505964220027	-0.0288678635209778
TC0400012763.hg.1	S100P	6286	0.357412130072132	3.99121594388906	1.75683365197716	0.109057032800473	0.195028942454064	-6.00399856433379	0.962346322676262
TC0100007693.hg.1	S100PBP	64766	-0.0116914062796925	2.61212272806065	-0.0459320970016449	0.964256740375736	0.977559808869677	-7.47764962534436	-0.0158073166332903
TC0500007836.hg.1	S100Z	170591	-0.119327487366576	1.94052225963669	-0.581640600044711	0.573515983391719	0.682391408360136	-7.2965790166043	-0.241454474184513
TC0100009241.hg.1	S1PR1	1901	-0.702943599961424	2.57869477948341	-3.01141459194355	0.012898142877815	0.0370509537890694	-3.93609077194123	-1.88947281652079
TC1900011861.hg.1	S1PR2	9294	0.801114560090761	3.70013386662992	3.63731616182365	0.00445760338461095	0.0158345673405	-2.8511390302471	2.35089857550081
TC0900007854.hg.1	S1PR3	1903	0.502073409744459	3.11514142346099	2.23914138539524	0.0487342869415285	0.104161349552175	-5.24968377187887	1.31216538395709
TC1900006621.hg.1	S1PR4	8698	-0.195968575034775	2.13139025205325	-0.914258279560882	0.381814995296795	0.505880215736297	-7.03902649605706	-0.418147019245735
TC1900009633.hg.1	S1PR5	53637	1.9639785005388	3.25076323938695	9.36914101831417	2.60637190159033e-06	3.480581809054e-05	5.0007697250221	5.58396361499154
TC1100006995.hg.1	SAA1	6288	0.202930845963509	1.89944560857618	1.10806557664397	0.293433780314607	0.41626688161191	-6.84426782355126	0.532489891311574
TC1100013152.hg.1	SAA2	6289	0.287650941740212	2.54255929083871	1.27327521299986	0.231345946402907	0.347709504518995	-6.65543847742198	0.635738105717888
TC1100010254.hg.1	SAAL1	113174	0.419375191764294	2.20702328515104	2.22388583446595	0.0500175022584055	0.106283977942207	-5.27464706959223	1.30087799958025
TC1100007992.hg.1	SAC3D1	29901	0.854201390549882	3.23607588989663	3.93666012037108	0.00271830454171659	0.0106296537012415	-2.33937978735665	2.56570188925992
TC0800008730.hg.1	SACK1A	84985	0.272016183627108	2.54100912187909	1.38352476089229	0.19621371566884	0.306512767326635	-6.51892416772178	0.707270637980034
TC0600008319.hg.1	SACK1B	222584	0.135063295162606	1.29080807983784	0.698947166783141	0.500308194794339	0.616714852802433	-7.21754870395789	0.300762383535111
TC2000008967.hg.1	SACK1C	128876	-0.111021034179965	2.15634277995056	-0.445546376294505	0.665290311942736	0.757509874425689	-7.3711518850772	-0.17698880076926
TC2000007341.hg.1	SACK1D	81610	-1.1232275565484	3.12714560356678	-5.91346943549677	0.000140536672621558	0.000933101731845554	0.773929625429595	-3.85221033313268
TC1900011988.hg.1	SACK1E	54854	-0.333055893628357	2.64752017085744	-1.18929981469624	0.261435603880647	0.381033108223581	-6.75388935576311	-0.582635267880347
TC2200007416.hg.1	SACK1F	113828	0.889286164006647	2.17478355129245	2.77255661492543	0.019467986265197	0.0510921890506218	-4.34941444231593	1.71067896882627
TC1700009992.hg.1	SACK1G	644815	-0.347549378589194	1.86391292213765	-1.89813130112534	0.0864950215205241	0.162640656051349	-5.79155156646159	-1.06300888893273
TC0800012160.hg.1	SACK1H	286077	0.507336493669462	2.52848621660327	2.526807591696	0.0297518101746771	0.0713291788572613	-4.76966063253102	1.52648660556711
TC0300007242.hg.1	SACM1L	22908	-0.666142068037239	1.98767282013981	-2.82881548907051	0.0176665425979869	0.0472120726063166	-4.25236767162625	-1.75284843507353
TC1300008329.hg.1	SACS	26278	-0.355472252877967	2.45398573619544	-1.45785507846035	0.175156703402828	0.281030072513837	-6.42254281130852	-0.75657323719214
