probe	symbol	entrez	logFC	AveExpr	t	P.Value	adj.P.Val	B	rank_stat
TC2000006558.hg.1	HSPA12B	116835	-0.0993519169438728	2.62529526223979	-0.521736645943135	0.613615300906718	0.848389850818853	-6.61942414260543	-0.212103819501538
TC2100007597.hg.1	HSPA13	6782	-0.62934621429027	3.15983970102914	-2.16744096689175	0.0563647389620092	0.273758643736704	-4.68712443161658	-1.24899249997487
TC1000006858.hg.1	HSPA14	51182	0.626523483665266	4.63820036631043	2.63497187250991	0.0256535016409211	0.173333264442098	-3.92890673940101	1.59085334635973
TC0600007613.hg.1	HSPA1A	3303	-0.112952339144981	2.8378439263883	-0.68485927476034	0.509544530289811	0.789673686274549	-6.5162428657762	-0.292817855987159
TC0600007616.hg.1	HSPA1B	3304	0.836727090692598	3.43807714383138	4.58975691778837	0.00109176658924592	0.0252630142936233	-0.749191275768742	2.96187020031047
TC0600011459.hg.1	HSPA1L	3305	0.182679455298673	1.35885628336931	1.31036246608548	0.220398668551263	0.550016308047233	-5.90589675099133	0.656791033425453
TC1400007443.hg.1	HSPA2	3306	-0.307993552625157	2.14940651201573	-1.59147759556109	0.143686620779162	0.447785056519635	-5.54268132528568	-0.84258366883372
TC0500008664.hg.1	HSPA4	3308	0.743579499456125	2.60090313874225	2.54858161214275	0.0296871606906751	0.188898715660839	-4.07140839852757	1.52743133677033
TC0400008663.hg.1	HSPA4L	22824	0.258945551119744	1.61502276056581	1.32744229958705	0.214904278261607	0.542478174882075	-5.88515569108776	0.667754938594581
TC0900011523.hg.1	HSPA5	3309	-2.80881517845338	6.64963669086828	-13.2959715851816	1.5936216425481e-07	0.000239776220070229	7.86427913347442	-6.79761478084345
TC0100010360.hg.1	HSPA6	3310	-0.26247240972301	2.01748775764568	-1.69582357208555	0.121875970361258	0.412920343694983	-5.39727699105863	-0.914081913481206
TC1100012613.hg.1	HSPA8	3312	0.532766259645562	8.8519494598158	3.46592121696143	0.00638904206595712	0.0757316747968142	-2.54513998441699	2.19456425242931
TC0500012182.hg.1	HSPA9	3313	-0.139310507937478	7.09399445050635	-1.02102792113233	0.332151843378334	0.659416827668274	-6.2268238551496	-0.478663332965569
TC0700008090.hg.1	HSPB1	3315	1.36997598569972	9.83645267968798	9.02313295869082	5.18105355395788e-06	0.00122544509764411	4.63284261091045	5.28558191860495
TC1100009042.hg.1	HSPB2	3316	-0.157375780703509	1.84664406470935	-0.593603556655506	0.566427953229014	0.822854197320137	-6.57715545509941	-0.246855322349441
TC0500007395.hg.1	HSPB3	8988	0.0227757902290406	1.64892374843422	0.116543650754247	0.909610989551418	0.971763256425912	-6.75820356536351	0.0411443013186635
TC1900010494.hg.1	HSPB6	126393	0.255897641538567	3.41711802426504	1.57520145830345	0.147386449553352	0.453968747017705	-5.56488859659249	0.831542442899771
