ensg_versioned	py_baseMean	py_log2FC	py_lfcSE	py_stat	py_pvalue	py_padj	r_baseMean	r_log2FC	r_lfcSE	r_stat	r_pvalue	r_padj	log2FC_diff_py_minus_r	py_sig005	r_sig005	ensg_unversioned	hgnc_symbol	gene_biotype
ENSG00000004059.11	358.53960259245383	-0.6581255165979352	0.4345517889038257	-1.514492710427181	0.1299009212705358	0.372785806263045	358.539602592454	-0.658111158102962	0.435204805630806	-1.5121872497457	0.130486233706186	0.388062206301809	-1.435849497322117e-05	False	False	ENSG00000004059	ARF5	protein_coding
ENSG00000004139.14	202.38219979192428	0.3058122627787117	0.4496731275278374	0.6800768025876311	0.4964558318679685	0.7586156064760188	202.382199791924	0.30579705249943	0.449968981750515	0.679595849717878	0.496760398293138	0.768067228627342	1.5210279281696604e-05	False	False	ENSG00000004139	SARM1	protein_coding
ENSG00000004142.12	994.7901336109398	-0.1123513447191261	0.2671893409104729	-0.4204933637557481	0.6741250763218085	0.862882564303976	994.79013361094	-0.112339935482627	0.267666688678089	-0.419700845246878	0.674704007552357	0.869098468729508	-1.1409236499101971e-05	False	False	ENSG00000004142	POLDIP2	protein_coding
ENSG00000004399.13	568.6779110778965	-2.644206530662739	0.3875664138757079	-6.82258946078525	8.941391205551111e-12	8.873538094984161e-10	568.677911077897	-2.64420680418345	0.388343157018578	-6.80894398779622	9.83177462924985e-12	1.0600314758719401e-09	2.7352071096942154e-07	True	True	ENSG00000004399	PLXND1	protein_coding
ENSG00000004455.18	1168.7341674817276	-0.7354191982611902	0.2307355339188732	-3.18728193170179	0.0014361670939869	0.0155785163923716	1168.73416748173	-0.735435305098979	0.231246078556365	-3.18031470929233	0.0014711518761565	0.0168210121164727	1.6106837788854023e-05	True	True	ENSG00000004455	AK2	protein_coding
ENSG00000004468.13	0.1413470948568495	-2.7365960786220715	6.438071307733206	-0.425064580340227	0.6707895973685256		0.14134709485685	-2.73651986879762	6.08936091310468	-0.449393607612987	0.65314774182166		-7.620982445155633e-05	False	False	ENSG00000004468	CD38	protein_coding
ENSG00000004478.8	856.3324122968736	0.6679431451201779	0.2721501743959539	2.454318269693192	0.0141151990131173	0.0853856192907711	856.332412296874	0.667957770019491	0.272625691960205	2.45009105787796	0.0142820091787086	0.0912594159123659	-1.462489931303157e-05	False	False	ENSG00000004478	FKBP4	protein_coding
ENSG00000004487.18	1126.0747311299729	-0.7441169198376755	0.2415790897235759	-3.080220728909619	0.0020684723708942	0.0206301738317341	1126.07473112997	-0.744119817380194	0.242127184994153	-3.07326010252902	0.0021173385093942	0.0221878525522418	2.8975425184762926e-06	True	True	ENSG00000004487	KDM1A	protein_coding
ENSG00000004534.15	316.53256811486125	0.5228348623065657	0.3729216088319157	1.4019966929355905	0.1609162342432654	0.4226958636692345	316.532568114861	0.522841360604211	0.373253517758183	1.400767402661	0.161283639380517	0.437500446299736	-6.498297645318729e-06	False	False	ENSG00000004534	RBM6	protein_coding
ENSG00000004660.15	243.5998486103927	-1.9478920035243048	0.3646969087835364	-5.341125621331944	9.23712159740091e-08	4.39995356186806e-06	243.599848610393	-1.94789304473456	0.364792659358636	-5.33972653989053	9.30868846204926e-08	4.78241679040181e-06	1.041210255126046e-06	True	True	ENSG00000004660	CAMKK1	protein_coding
ENSG00000004700.16	778.1838295843384	-0.1121426597055132	0.254625479329889	-0.4404219876213677	0.6596315028273372	0.8564743081620979	778.183829584338	-0.112152025121726	0.25502442715505	-0.439769736463477	0.660103888685823	0.862267103723563	9.365416212811506e-06	False	False	ENSG00000004700	RECQL	protein_coding
ENSG00000004766.17	222.69511660543895	1.3429997269022664	0.4655737989957733	2.8846119128676717	0.0039189643941407	0.0331949568808787	222.695116605439	1.34300011290553	0.465980751699416	2.88209353714215	0.0039504244455266	0.0353070626158861	-3.860032635749633e-07	True	True	ENSG00000004766	VPS50	protein_coding
ENSG00000004776.13	410.0480244971631	-1.675800609860645	0.5049054545007182	-3.319038435656791	0.0009032799559178	0.0108774495896377	410.048024497163	-1.67582705530659	0.505860953401426	-3.31282152543753	0.0009235989727858	0.0117639769329045	2.6445445944878188e-05	True	True	ENSG00000004776	HSPB6	protein_coding
ENSG00000004777.19	56.62177126638689	-1.1542558889254722	0.6714062387834844	-1.7191616971222357	0.0855849331078181	0.2896612678425797	56.6217712663869	-1.15427398634723	0.671127442360838	-1.71990282842081	0.0854501063213454	0.302903710993239	1.8097421757845567e-05	False	False	ENSG00000004777	ARHGAP33	protein_coding
ENSG00000004779.10	527.0017841010624	0.8820629805153505	0.3314175660380571	2.6614853010357997	0.0077796737601834	0.0552593781351509	527.001784101062	0.882080230588761	0.331937045349997	2.65737206179771	0.0078752475488441	0.059016172282332	-1.725007341046858e-05	False	False	ENSG00000004779	NDUFAB1	protein_coding
ENSG00000004799.8	0.0764449873775583	0.3625740975272598	6.516977671289128	0.0556353137627888	0.9556323317459354		0.0764449873775583	0.362578877460124	6.11446863592664	0.0592985096578512	0.952714348148617		-4.77993286424061e-06	False	False	ENSG00000004799	PDK4	protein_coding
ENSG00000004809.14	0.0						0.0							False	False	ENSG00000004809	SLC22A16	protein_coding
