gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	contrast
ENSG00000003249.15	78.66916852863754	-0.038077273461231534	0.7028624710764165	-0.054174571880210236	0.9567960796257572	0.9763435916896803	C4
ENSG00000003393.16	377.415606130407	0.5254144688115877	0.23207585404357933	2.26397731455908	0.023575510078228317	0.06779276391706526	C4
ENSG00000003400.16	22.615133672097578	-0.6536414318851353	1.1585541750613866	-0.5641871963825099	0.5726267405059744	0.7233062563644169	C4
ENSG00000003402.21	372.98497347922216	-0.0025229274643588854	0.1854885930365108	-0.013601523538767007	0.9891478889754185	0.9943744480680183	C4
ENSG00000003436.16	2181.60777658303	-0.8584068762677598	0.1254504845299967	-6.84259514408256	7.777121761870535e-12	1.517954481749561e-10	C4
ENSG00000003509.16	126.83118791538372	-0.6083899542211558	0.3415330155885253	-1.781350342287659	0.07485523512697922	0.16961069971079273	C4
ENSG00000003756.17	748.8183589035181	-0.5197555350225428	0.1998294809384161	-2.6009952714770965	0.00929537352055937	0.031132339094368255	C4
ENSG00000003987.14	0.0						C4
ENSG00000003989.18	0.10949592670075223	-0.5205834332300735	4.415687351988638	-0.11789408799416579	0.9061515776773705		C4
ENSG00000004059.11	358.53960259245383	-1.067773649815338	0.29080846392678084	-3.671741996079522	0.00024090281830847798	0.001289760328513732	C4
ENSG00000004139.14	202.38219979192428	-0.2093625821524117	0.2995577922820141	-0.6989054784971527	0.4846111035165055	0.6497707693085417	C4
ENSG00000004142.12	994.7901336109398	-0.1813637556562665	0.17858998973440138	-1.0155314747819306	0.30985255091339137	0.48213608517222073	C4
ENSG00000004399.13	568.6779110778965	-2.609750301112146	0.2615492408496839	-9.978045788372244	1.9017530725426164e-23	1.442730880457684e-21	C4
ENSG00000004455.18	1168.7341674817276	-0.09155870688557823	0.1544216084952272	-0.5929138271371399	0.5532388238643543	0.7087807443567039	C4
ENSG00000004468.13	0.14134709485684954	-0.5205874256307363	4.41568479069596	-0.11789506051873014	0.9061508070889418		C4
ENSG00000004478.8	856.3324122968736	-0.6855948027002687	0.18141753431082117	-3.7790988908803316	0.00015739691130874352	0.0008820259667520983	C4
ENSG00000004487.18	1126.0747311299729	-1.0212445069416236	0.16174088641227308	-6.314077594075374	2.7177756009017536e-10	4.306402462000286e-09	C4
ENSG00000004534.15	316.53256811486125	-0.8250121408569897	0.2482612461951065	-3.323161200152114	0.0008900346534130917	0.004136134066929715	C4
ENSG00000004660.15	243.5998486103927	-1.8949897044629402	0.24636055849835906	-7.691936225560887	1.4492485752682886e-14	4.1473780847046064e-13	C4
ENSG00000004700.16	778.1838295843384	0.4133714368411415	0.170104502173928	2.4301028577037815	0.015094538434017066	0.046778413236840496	C4
ENSG00000004766.17	222.69511660543898	1.3830148207862865	0.30928540825218465	4.471645877514551	7.761988417879336e-06	5.8801723845856506e-05	C4
ENSG00000004776.13	410.04802449716306	0.29089313059825483	0.33871354015136007	0.8588175437812858	0.3904411869030062	0.5633326989174987	C4
