ensg_versioned	py_baseMean	py_log2FC	py_lfcSE	py_stat	py_pvalue	py_padj	r_baseMean	r_log2FC	r_lfcSE	r_stat	r_pvalue	r_padj	log2FC_diff_py_minus_r	py_sig005	r_sig005	ensg_unversioned	hgnc_symbol	gene_biotype
ENSG00000002330.14	231.4902317046699	-0.9017422123150698	0.3926851069502707	-2.29634940657239	0.0216559112841703	0.06310781322401	231.49023170467	-0.901742190946733	0.393248920231663	-2.29305700423924	0.0218447233091459	0.062864172429201	-2.1368336766691698e-08	False	False	ENSG00000002330	BAD	protein_coding
ENSG00000002549.13	499.1675748879573	0.1133026156570247	0.2006414745151273	0.5647018689970916	0.5722765627767881	0.7230673233670424	499.167574887957	0.113299833659393	0.200869659413384	0.564046526440435	0.572722468525452	0.723483897592914	2.781997631692845e-06	False	False	ENSG00000002549	LAP3	protein_coding
ENSG00000002586.20	406.6223548743675	-1.0789410894990197	0.9431080765400848	-1.1440269851757137	0.2526124459657919	0.4172158172992852	406.622354874368	-1.07893896869204	0.943178838143933	-1.14393890644882	0.252648974407996	0.416360745793706	-2.1208069795886075e-06	False	False	ENSG00000002586	CD99	protein_coding
ENSG00000002586.20_PAR_Y	401.4585264007824	0.1420907515922878	0.6680711004657893	0.212688067921543	0.8315702742563448	0.9066531663851576	401.458526400782	0.142091575412387	0.668050903423079	0.212695731244899	0.831564296558767	0.906725349400701	-8.238200992216616e-07	False	False	ENSG00000002586.20_PAR_Y		
ENSG00000002587.10	0.2800433340978019	2.093024271987504	4.193892938833117	0.4990647836064824	0.6177337458737027		0.280043334097802	2.09300848321016	4.04135535392818	0.51789766053999	0.604529674372386		1.5788777343761495e-05	False	False	ENSG00000002587	HS3ST1	protein_coding
ENSG00000002726.21	0.0						0.0							False	False	ENSG00000002726	AOC1	protein_coding
ENSG00000002745.13	0.0824765710147355	-1.5023452643000217	4.306771474228224	-0.3488332903870277	0.7272144692877319		0.0824765710147354	-1.50234406204034	4.096245339097	-0.366761250284761	0.713797114183241		-1.202259681587492e-06	False	False	ENSG00000002745	WNT16	protein_coding
ENSG00000002746.15	73.3896736055483	-5.210070163362789	0.6304084723433104	-8.26459413528546	1.4017081607029151e-16	5.170567052427749e-15	73.3896736055483	-5.21021086277478	0.631061428538442	-8.25626575663447	1.5030076927795098e-16	5.59487655268226e-15	0.00014069941199057467	True	True	ENSG00000002746	HECW1	protein_coding
ENSG00000002822.16	349.4926725535483	-2.178755890527738	0.3339554431375726	-6.524091567599339	6.841490601101059e-11	1.175552279246884e-09	349.492672553548	-2.17875740669894	0.334530918056845	-6.51287306821879	7.372680995763219e-11	1.2585996082045502e-09	1.516171201920713e-06	True	True	ENSG00000002822	MAD1L1	protein_coding
ENSG00000002834.18	3266.9025403458154	-0.5106612540028582	0.1262497743182971	-4.044848846346405	5.2356893486623214e-05	0.000330088560543	3266.90254034582	-0.510660360265593	0.126738423736266	-4.02924657898729	5.59559013499104e-05	0.0003455556258094	-8.937372651951492e-07	True	True	ENSG00000002834	LASP1	protein_coding
ENSG00000002919.15	51.33091685646173	0.653940858706379	0.7286173584451593	0.8975093046120435	0.3694472106499777	0.5429294123614393	51.3309168564617	0.653921302192786	0.729339233747446	0.896594166246684	0.369935512131614	0.543380797459672	1.955651359297761e-05	False	False	ENSG00000002919	SNX11	protein_coding
ENSG00000002933.9	0.0382224936887791	0.0564958525947388	4.329917975319384	0.0130477881836945	0.989589666640588		0.0382224936887792	0.0564853815705549	4.09748162628114	0.0137853898375673	0.989001198648212		1.047102418389595e-05	False	False	ENSG00000002933	TMEM176A	protein_coding
ENSG00000003056.8	974.4514110329468	1.0774777818071184	0.1690709047777511	6.372934380539904	1.8544524489651002e-10	3.0035406582785195e-09	974.451411032947	1.0774740595234	0.169414979578993	6.3599692435757	2.0179415100040502e-10	3.23212324924055e-09	3.722283718365915e-06	True	True	ENSG00000003056	M6PR	protein_coding
ENSG00000003096.15	58.38125331202782	0.0093544581879516	0.5809501620469537	0.0161019977255734	0.9871530197677812	0.9935490067015266	58.3812533120278	0.0093534694658334	0.581320565227062	0.0160900371074606	0.987162561724157	0.993576761577189	9.887221182006828e-07	False	False	ENSG00000003096	KLHL13	protein_coding
ENSG00000003137.9	62.33226378190104	0.1560363981874696	0.5867714830898999	0.2659236222009157	0.7902980320188535	0.879001607811841	62.332263781901	0.15604107446128	0.587219370250078	0.265728758904576	0.79044811301646	0.879223624899113	-4.6762738104000334e-06	False	False	ENSG00000003137	CYP26B1	protein_coding
ENSG00000003147.19	0.0						0.0							False	False	ENSG00000003147	ICA1	protein_coding
ENSG00000003249.15	78.66916852863754	-0.0380772734612315	0.7028624710764165	-0.0541745718802102	0.9567960796257572	0.9763435916896804	78.6691685286376	-0.0380747684612566	0.703752797076942	-0.0541024754990691	0.956853519975185	0.976342731898538	-2.504999974901889e-06	False	False	ENSG00000003249	DBNDD1	protein_coding
ENSG00000003393.16	377.415606130407	0.5254144688115877	0.2320758540435793	2.26397731455908	0.0235755100782283	0.0677927639170652	377.415606130407	0.525426798275049	0.23235791417108	2.26128212653944	0.0237417923065052	0.0674782188195318	-1.2329463461302481e-05	False	False	ENSG00000003393	ALS2	protein_coding
ENSG00000003400.16	22.615133672097578	-0.6536414318851353	1.1585541750613866	-0.5641871963825099	0.5726267405059744	0.7233062563644169	22.6151336720976	-0.653661225395759	1.15981331659995	-0.563591757432134	0.573031997667154	0.723705744736556	1.979351062364465e-05	False	False	ENSG00000003400	CASP10	protein_coding
ENSG00000003402.21	372.98497347922216	-0.0025229274643588	0.1854885930365108	-0.013601523538767	0.9891478889754184	0.9943744480680184	372.984973479222	-0.0025239960586394	0.185535209107887	-0.0136038656531856	0.989146020411366	0.994402172682869	1.0685942805998931e-06	False	False	ENSG00000003402	CFLAR	protein_coding
ENSG00000003436.16	2181.60777658303	-0.8584068762677598	0.1254504845299967	-6.84259514408256	7.777121761870535e-12	1.5179544817495608e-10	2181.60777658303	-0.858412072040312	0.125787694418625	-6.82429291678958	8.8359430332457e-12	1.71814752016474e-10	5.195772552202271e-06	True	True	ENSG00000003436	TFPI	protein_coding
ENSG00000003509.16	126.83118791538372	-0.6083899542211558	0.3415330155885253	-1.781350342287659	0.0748552351269792	0.1696106997107927	126.831187915384	-0.608396326420953	0.34161045880802	-1.78096516290463	0.0749181420578701	0.168215392688161	6.372199797155531e-06	False	False	ENSG00000003509	NDUFAF7	protein_coding
ENSG00000003756.17	748.8183589035181	-0.5197555350225428	0.1998294809384161	-2.6009952714770965	0.0092953735205593	0.0311323390943682	748.818358903518	-0.519756280928293	0.200189882106415	-2.59631643447398	0.009422924054187	0.0310194558270996	7.45905750165754e-07	True	True	ENSG00000003756	RBM5	protein_coding
ENSG00000003987.14	0.0						0.0							False	False	ENSG00000003987	MTMR7	protein_coding
ENSG00000003989.18	0.1094959267007522	-0.5205834332300735	4.415687351988638	-0.1178940879941657	0.9061515776773704		0.109495926700752	-0.520595276788422	4.09748162628114	-0.127052498161148	0.898898847659073		1.1843558348489935e-05	False	False	ENSG00000003989	SLC7A2	protein_coding
ENSG00000004059.11	358.53960259245383	-1.067773649815338	0.2908084639267808	-3.671741996079522	0.0002409028183084	0.0012897603285137	358.539602592454	-1.06777053909778	0.291246535997106	-3.66620854542417	0.0002461731940856	0.0012953897690088	-3.110717557985865e-06	True	True	ENSG00000004059	ARF5	protein_coding
ENSG00000004139.14	202.38219979192428	-0.2093625821524117	0.2995577922820141	-0.6989054784971527	0.4846111035165055	0.6497707693085417	202.382199791924	-0.209358810829298	0.299757180240553	-0.698428009835458	0.48490956460293	0.649873381813461	-3.771323113715974e-06	False	False	ENSG00000004139	SARM1	protein_coding
ENSG00000004142.12	994.7901336109398	-0.1813637556562665	0.1785899897344013	-1.0155314747819306	0.3098525509133913	0.4821360851722207	994.79013361094	-0.181372513904561	0.178910600137609	-1.0137605807876	0.310697009038809	0.482689460182889	8.758248294493676e-06	False	False	ENSG00000004142	POLDIP2	protein_coding
ENSG00000004399.13	568.6779110778965	-2.609750301112146	0.2615492408496839	-9.978045788372244	1.9017530725426164e-23	1.442730880457684e-21	568.677911077897	-2.60974665922085	0.262066041559769	-9.95835493865636	2.3186750831638902e-23	1.75880254775276e-21	-3.64189129609116e-06	True	True	ENSG00000004399	PLXND1	protein_coding
ENSG00000004455.18	1168.7341674817276	-0.0915587068855782	0.1544216084952272	-0.5929138271371399	0.5532388238643543	0.7087807443567039	1168.73416748173	-0.0915513386624404	0.154764088626453	-0.591554148478291	0.554149185315527	0.709270379581263	-7.368223137793617e-06	False	False	ENSG00000004455	AK2	protein_coding
ENSG00000004468.13	0.1413470948568495	-0.5205874256307363	4.41568479069596	-0.1178950605187301	0.9061508070889418		0.14134709485685	-0.520603586135138	4.0974816262769	-0.127054526076832	0.898897242623599		1.616050440167438e-05	False	False	ENSG00000004468	CD38	protein_coding
ENSG00000004478.8	856.3324122968736	-0.6855948027002687	0.1814175343108211	-3.779098890880332	0.0001573969113087	0.000882025966752	856.332412296874	-0.685598385846906	0.181737740062733	-3.77246017040957	0.0001616457767087	0.0008899095293574	3.5831466372870935e-06	True	True	ENSG00000004478	FKBP4	protein_coding
ENSG00000004487.18	1126.0747311299729	-1.0212445069416236	0.161740886412273	-6.314077594075374	2.7177756009017536e-10	4.306402462000286e-09	1126.07473112997	-1.02125649570078	0.162108413533188	-6.29983647018851	2.97959830284195e-10	4.65645484042774e-09	1.1988759156311701e-05	True	True	ENSG00000004487	KDM1A	protein_coding
ENSG00000004534.15	316.53256811486125	-0.8250121408569897	0.2482612461951065	-3.323161200152114	0.000890034653413	0.0041361340669297	316.532568114861	-0.825019916814434	0.248485025471222	-3.32019973940033	0.0008995306439906	0.0041153207072584	7.77595744427817e-06	True	True	ENSG00000004534	RBM6	protein_coding
ENSG00000004660.15	243.5998486103927	-1.89498970446294	0.246360558498359	-7.691936225560887	1.4492485752682886e-14	4.147378084704607e-13	243.599848610393	-1.89498831145778	0.246424204308871	-7.68994391915565	1.47199534017794e-14	4.24214284326192e-13	-1.3930051601107607e-06	True	True	ENSG00000004660	CAMKK1	protein_coding
ENSG00000004700.16	778.1838295843384	0.4133714368411415	0.170104502173928	2.430102857703781	0.015094538434017	0.0467784132368404	778.183829584338	0.413373552282772	0.170372589358727	2.42629142304339	0.0152540157804045	0.0466526869084605	-2.1154416304791646e-06	True	True	ENSG00000004700	RECQL	protein_coding
ENSG00000004766.17	222.69511660543895	1.3830148207862865	0.3092854082521846	4.471645877514551	7.761988417879336e-06	5.8801723845856506e-05	222.695116605439	1.3830063158387	0.309560365356049	4.46764660665779	7.90848105175576e-06	5.89597977715737e-05	8.50494758641851e-06	True	True	ENSG00000004766	VPS50	protein_coding
ENSG00000004776.13	410.0480244971631	0.2908931305982548	0.33871354015136	0.8588175437812858	0.3904411869030062	0.5633326989174987	410.048024497163	0.290895051654726	0.339353097807421	0.857204644761504	0.391331795968569	0.564142233166344	-1.9210564712324185e-06	False	False	ENSG00000004776	HSPB6	protein_coding
ENSG00000004777.19	56.62177126638689	-0.8454131148270849	0.4498916088721249	-1.8791484396575648	0.0602242275744586	0.1433211886051998	56.6217712663869	-0.84541935606003	0.449705131656833	-1.87994153623571	0.0601160462190648	0.14181108101053	6.241232945125574e-06	False	False	ENSG00000004777	ARHGAP33	protein_coding
ENSG00000004779.10	527.0017841010624	0.6912103414601386	0.2206263541584857	3.132945491016052	0.0017306157843932	0.0073770192579899	527.001784101062	0.691202909689244	0.220976601593864	3.1279461477085	0.0017603243123618	0.0073603159820828	7.431770894572587e-06	True	True	ENSG00000004779	NDUFAB1	protein_coding
ENSG00000004799.8	0.0764449873775583	0.6404823034730933	4.270698858503291	0.149971310245358	0.8807872503386466		0.0764449873775583	0.640470984869466	4.09695299018458	0.156328614559136	0.875774002456831		1.1318603627352708e-05	False	False	ENSG00000004799	PDK4	protein_coding
ENSG00000004809.14	0.0						0.0							False	False	ENSG00000004809	SLC22A16	protein_coding
ENSG00000004838.14	12.161684835095327	-2.339372724342812	1.3944726019864877	-1.6776039350004244	0.0934244441181849	0.2013865882258099	12.1616848350953	-2.33938673959292	1.39588080601954	-1.67592156114236	0.0937535578202764	0.20064559000637	1.4015250108023736e-05	False	False	ENSG00000004838	ZMYND10	protein_coding
ENSG00000004846.17	0.0						0.0							False	False	ENSG00000004846	ABCB5	protein_coding
ENSG00000004848.8	0.08443759573994	0.6404810587959544	4.270697850920776	0.149971054182132	0.88078745236282		0.0844375957399401	0.64046839436214	4.09695289189887	0.156327986008473	0.875774497876893		1.2664433814424392e-05	False	False	ENSG00000004848	ARX	protein_coding
ENSG00000004864.14	353.16850286020843	0.1103670008698243	0.1863378984715494	0.5922949747481212	0.5536530803971622	0.7090056924936349	353.168502860208	0.110367905876038	0.186384082405893	0.592153066138381	0.553748094683105	0.709243880588449	-9.05006213691717e-07	False	False	ENSG00000004864	SLC25A13	protein_coding
ENSG00000004866.22	184.1377225858649	0.7737456682786663	0.2695532418344376	2.870474356060273	0.0040985643964549	0.0154844282800529	184.137722585865	0.773743668856454	0.26962119442476	2.86974349515529	0.0041080489956634	0.0153168411544781	1.999422212350943e-06	True	True	ENSG00000004866	ST7	protein_coding
ENSG00000004897.12	1015.4190882942304	1.2171375987896595	0.1735001779883069	7.015195101826862	2.2962829920739696e-12	4.891538988281544e-11	1015.41908829423	1.21713615076713	0.173880988995895	6.99982302720781	2.5628602851907997e-12	5.4371182382787896e-11	1.4480225294377647e-06	True	True	ENSG00000004897	CDC27	protein_coding
ENSG00000004939.16	0.0						0.0							False	False	ENSG00000004939	SLC4A1	protein_coding
ENSG00000004948.16	0.0						0.0							False	False	ENSG00000004948	CALCR	protein_coding
ENSG00000004961.15	203.2349219784773	-0.1106336532737267	0.3071497713402837	-0.3601944835933425	0.7187016996999601	0.8321284428789186	203.234921978477	-0.110628059172968	0.307375365262743	-0.359911924231154	0.718912999536238	0.832074272746671	-5.59410075870459e-06	False	False	ENSG00000004961	HCCS	protein_coding
ENSG00000004975.12	264.7227672294273	0.2737674953050104	0.2742713765560156	0.9981628369050668	0.31820040392464	0.4915362114829525	264.722767229427	0.273764873135087	0.274512381320529	0.997276960034203	0.318630093967547	0.491515794591155	2.6221699233608398e-06	False	False	ENSG00000004975	DVL2	protein_coding
ENSG00000005001.10	0.0382224936887791	0.0564958525947388	4.329917975319384	0.0130477881836945	0.989589666640588		0.0382224936887792	0.0564853815705549	4.09748162628114	0.0137853898375673	0.989001198648212		1.047102418389595e-05	False	False	ENSG00000005001	PRSS22	protein_coding
ENSG00000005007.14	1019.9881402264156	-0.3813760547115826	0.1546926723187374	-2.465378928394061	0.0136868421422323	0.0431111402611679	1019.98814022642	-0.381378179748271	0.155023440431217	-2.46013234313095	0.0138885790706286	0.0431579207796672	2.125036688394033e-06	True	True	ENSG00000005007	UPF1	protein_coding
ENSG00000005020.13	371.2720509005448	0.5893915635334143	0.1901175036604434	3.100143606903698	0.0019342683597211	0.008143674876805	371.272050900545	0.58939156737882	0.190176662587317	3.09917925449033	0.0019405757076411	0.0080242730662322	-3.84540577158532e-09	True	True	ENSG00000005020	SKAP2	protein_coding
ENSG00000005022.6	1734.2176987926573	-0.6833220544587548	0.1306355129159951	-5.230752643028728	1.6882127987507893e-07	1.7815962232486183e-06	1734.21769879266	-0.68331742503976	0.130969106764953	-5.21739394822395	1.81458055399126e-07	1.88259805733764e-06	-4.629418994817058e-06	True	True	ENSG00000005022	SLC25A5	protein_coding
ENSG00000005059.16	97.9232455904408	0.5283089735303746	0.4970287408631423	1.0629344544802597	0.2878116767950733	0.4581617660829643	97.9232455904408	0.528314789024114	0.497561351673124	1.06180833227416	0.288322706387533	0.458164738202682	-5.8154937393473105e-06	False	False	ENSG00000005059	MCUB	protein_coding
ENSG00000005073.6	0.1217594931942636	1.385382140951176	4.222093240653292	0.3281268465631549	0.7428157560970725		0.121759493194264	1.38537079508365	4.07061155124942	0.340334806611167	0.733604408020603		1.1345867525935915e-05	False	False	ENSG00000005073	HOXA11	protein_coding
ENSG00000005075.16	1072.379947998464	0.123130757254974	0.151083550135582	0.8149845376579826	0.4150811609015246	0.5879336268080815	1072.37994799846	0.123126585365044	0.151375895202395	0.813383036978375	0.415998481827628	0.588724068139583	4.171889929988071e-06	False	False	ENSG00000005075	POLR2J	protein_coding
ENSG00000005100.13	265.12141259337574	-0.2929356205294208	0.2455362006560089	-1.193044527636955	0.2328519347717873	0.3935432605017502	265.121412593376	-0.292934966894251	0.245676128496416	-1.19236235399454	0.233119194817868	0.392880717146259	-6.536351697672416e-07	False	False	ENSG00000005100	DHX33	protein_coding
ENSG00000005102.14	0.7911925383648347	-0.5205996330255271	4.41567695922813	-0.1178980341706265	0.9061484508901438		0.791192538364835	-0.52062899312977	4.09748162626505	-0.127060726713822	0.898892335004801		2.9360104242814877e-05	False	False	ENSG00000005102	MEOX1	protein_coding
ENSG00000005108.17	45.84572627160255	-1.185121828753884	0.798986817127131	-1.4832808293573048	0.1379998135594444	0.2690243638153388	45.8457262716026	-1.18511450202615	0.799776497444591	-1.48180711212792	0.138391626157212	0.267806948283288	-7.326727734069394e-06	False	False	ENSG00000005108	THSD7A	protein_coding
ENSG00000005156.12	293.4126688062106	-1.0827696316059103	0.2378765626994169	-4.551813004688941	5.318559760917415e-06	4.176679523185293e-05	293.412668806211	-1.08277661314172	0.238023902938173	-4.54902469783872	5.38951180944164e-06	4.18285421851501e-05	6.981535809691408e-06	True	True	ENSG00000005156	LIG3	protein_coding
ENSG00000005175.10	433.30116050137775	0.6875806267466091	0.1975974773789519	3.479703465181233	0.0005019690470577	0.0024802360011765	433.301160501378	0.687588049346923	0.197793257223987	3.47629670999491	0.0005083894910165	0.0024737844724752	-7.42260031383335e-06	True	True	ENSG00000005175	RPAP3	protein_coding
ENSG00000005187.12	3.385766115483693	-5.142965916258794	3.0602723544890127	-1.680558238130259	0.092848753303854	0.200489734461685	3.38576611548369	-5.14293069573954	2.81886148114705	-1.82447088306261	0.0680809143651565	0.156507399136736	-3.5220519253975624e-05	False	False	ENSG00000005187	ACSM3	protein_coding
ENSG00000005189.20	73.92531834995398	-3.191456380802724	0.6737818689450151	-4.7366314350366805	2.1729983156672618e-06	1.848140238544504e-05	73.925318349954	-3.19150575722963	0.674828513697221	-4.72935818871101	2.25230712104139e-06	1.88348158156352e-05	4.937642690583388e-05	True	True	ENSG00000005189	REXO5	protein_coding
ENSG00000005194.15	284.73899584554425	0.2629590257159035	0.2273214374731209	1.1567717881732849	0.2473656109418845	0.4107351972721794	284.738995845544	0.262960276415995	0.227457316775019	1.1560862501341	0.247645879591028	0.410386787891934	-1.2507000914929733e-06	False	False	ENSG00000005194	CIAPIN1	protein_coding
ENSG00000005206.17	89.9728857945732	-1.094748330137514	0.4685517100495028	-2.336451466630766	0.0194677242707572	0.0576929075818294	89.9728857945732	-1.09475043274337	0.468828949872896	-2.33507430170464	0.0195395395414771	0.0573176459989956	2.1026058558692995e-06	False	False	ENSG00000005206	SPPL2B	protein_coding
ENSG00000005238.20	201.231000267604	1.0565203941308734	0.3658489439205552	2.88785962536576	0.003878729300448	0.014778868357997	201.231000267604	1.05651870460164	0.366264878251051	2.88457552808943	0.0039194172953259	0.014709019726053	1.6895292334062617e-06	True	True	ENSG00000005238	ATOSB	protein_coding
ENSG00000005243.10	143.03580152015024	-0.8592214253488143	0.561056363848914	-1.5314351297157602	0.1256618874498156	0.2516523640711474	143.03580152015	-0.859212927597502	0.561953990114183	-1.52897379983532	0.126270939187127	0.251089770380635	-8.497751312286361e-06	False	False	ENSG00000005243	COPZ2	protein_coding
ENSG00000005249.14	177.17783389808693	0.9560571729007936	0.3102940179223249	3.0811331114353635	0.0020621443778145	0.0085999977068537	177.177833898087	0.956047709919998	0.310455371069027	3.07950127139991	0.002073474853996	0.0085060074303851	9.462980795627018e-06	True	True	ENSG00000005249	PRKAR2B	protein_coding
ENSG00000005302.19	204.84388849831572	0.2874672511848117	0.2660435129178017	1.0805271965929468	0.2799074826779826	0.4492766510888217	204.843888498316	0.287467899269378	0.266133099775819	1.08016590011363	0.280068310314299	0.448672892823694	-6.480845662903967e-07	False	False	ENSG00000005302	MSL3	protein_coding
ENSG00000005339.15	936.9825280867072	0.5758444322498837	0.1414095718088044	4.072174357676901	4.657629198440069e-05	0.0002971386370428	936.982528086707	0.57584697249986	0.141643897084604	4.0654555851136	4.79387235674671e-05	0.0003013692782206	-2.5402499763682584e-06	True	True	ENSG00000005339	CREBBP	protein_coding
ENSG00000005379.17	4.464041026337467	-5.118985479786887	3.3366965570558857	-1.534147739314837	0.1249933110520072	0.2507505827179035	4.46404102633747	-5.11891146901115	3.12159070794444	-1.63984069275435	0.101038294786935	0.21258626435545	-7.401077573732096e-05	False	False	ENSG00000005379	TSPOAP1	protein_coding
ENSG00000005381.9	0.0						0.0							False	False	ENSG00000005381	MPO	protein_coding
ENSG00000005421.9	0.0						0.0							False	False	ENSG00000005421	PON1	protein_coding
ENSG00000005436.14	77.31091990308761	0.1494066337475087	0.4106429292508722	0.3638358854006526	0.7159805638371026	0.8302174050607153	77.3109199030876	0.149407424886699	0.410620837842825	0.363857386467777	0.715964507252393	0.829975714896642	-7.911391902981624e-07	False	False	ENSG00000005436	GCFC2	protein_coding
ENSG00000005448.17	259.72088947624854	-1.6925831713342434	0.2780246150278172	-6.087889632235964	1.1440869212603063e-09	1.6682094247170905e-08	259.720889476248	-1.69258702512011	0.278258329944758	-6.08279013769733	1.1810890036608702e-09	1.70647729271073e-08	3.853785866647641e-06	True	True	ENSG00000005448	WDR54	protein_coding
ENSG00000005469.12	159.62353543030224	0.683516410327215	0.2660604928598518	2.569026325480271	0.0101984709607016	0.0336524432624056	159.623535430302	0.683517123967885	0.266004271990512	2.56957198037881	0.0101824235682841	0.0331263510826577	-7.136406700025688e-07	True	True	ENSG00000005469	CROT	protein_coding
