contrast	library	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
C4	GOBP	prerank	modulation by host of symbiont process (GO:0051851)	-0.546130102272187	-1.3738592133431082	0.08103448275862069	0.30880545313233976	1.0	10/27	8.65%	NUCKS1;SMARCA4;JUN;SMARCB1;SNW1;SAP30BP;TFAP4;SAP30;RRP1B;HDAC1
C4	GOBP	prerank	cellular metal ion homeostasis (GO:0006875)	0.42135539334443184	1.3729692036781032	0.02425876010781671	0.31753747563992446	1.0	17/73	8.81%	ATP1B3;SLC30A1;CAV1;ATP2A2;VAPB;ATP13A3;ATP2B1;ATP2C1;TMEM165;KCNJ2;TPT1;NPTN;STIM2;TMCO1;SLC12A2;HTR2A;NEDD4L
C4	GOBP	prerank	NIK/NF-kappaB signaling (GO:0038061)	-0.4540433989272424	-1.3720813921642283	0.04809286898839138	0.3116353373176357	1.0	22/70	10.75%	AKT1;PSMD7;CARD10;PSMD2;PSMC3;PSMB8;PSMD4;PSMC5;PSMB6;PSME1;PSMB5;TRAF2;IRAK1;PSMA7;DICER1;CHI3L1;PSMD3;PSMD14;PSMD8;PSMD6;MAP3K14;PSMB7
C4	GOBP	prerank	recombinational repair (GO:0000725)	-0.45159528792993525	-1.3716137536297885	0.03536977491961415	0.31172541435995726	1.0	30/76	19.14%	NUCKS1;TONSL;PARP1;NSMCE1;RECQL4;SMC6;FEN1;LIG3;RAD51B;MMS22L;ERCC4;XRCC1;RECQL5;BRCA1;ERCC5;SPIDR;PSMD14;FBH1;SFPQ;RPA1;SMC5;RAD54B;SEM1;RAD51AP1;RAD51;RAD51D;YY1;MCM8;INO80;RHNO1
C4	GOBP	prerank	negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	-0.4533986128379753	-1.3714335642138558	0.04455445544554455	0.31118650686524324	1.0	12/76	8.22%	MYH9;GNB1;PLCG1;HLA-DRB1;PRKAR1A;PRKAR1B;ADCY8;FYN;ADM;ADCY3;SRC;ADCY9
C4	GOBP	prerank	positive regulation of mRNA catabolic process (GO:0061014)	0.46834799295787655	1.3713054195321983	0.0775	0.3194768318520013	1.0	19/43	16.19%	YTHDF3;ZFP36L1;TOB1;YTHDF2;ZC3HAV1;CNOT7;RC3H1;ZFP36;CELF1;PABPC1;RIDA;YTHDF1;CNOT1;TNRC6B;ZC3H12A;DHX36;METTL14;BTG2;PNPT1
C4	GOBP	prerank	positive regulation of proteolysis (GO:0045862)	-0.49531423089167015	-1.3712014352171296	0.05612244897959184	0.31075417336944106	1.0	17/46	13.96%	ASPH;TNIP1;STUB1;CCBE1;NRDC;RCN3;AURKAIP1;NDUFA13;ADAM9;FADD;PACSIN3;ATP5IF1;BAD;PINK1;RHBDD1;MAPK12;APOE
C4	GOBP	prerank	lipid biosynthetic process (GO:0008610)	0.4406466582136307	1.3707347960381353	0.0475	0.3192042198045832	1.0	16/63	13.51%	HMGCR;CYP51A1;FDFT1;SCD;PRKAA1;SCP2;GPAM;PIP5K1A;NDUFAB1;FADS1;LSS;ELOVL4;AGPS;ACSL1;CLN8;SRD5A1
C4	GOBP	prerank	positive regulation of amyloid-beta formation (GO:1902004)	0.5902652163621422	1.3700658327016866	0.10548523206751055	0.3191095364150855	1.0	8/15	14.83%	EPHA4;GSK3A;CASP3;PICALM;CLU;IFNGR1;SP1;RELA
C4	GOBP	prerank	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	0.4556435434615027	1.3694891022596205	0.05426356589147287	0.31872330700338525	1.0	18/51	11.63%	MDM2;CDKN1A;CNOT4;EP300;CCNB1;CNOT7;TRIAP1;PLK3;AURKA;CNOT6;ZNF385A;CNOT1;PLK2;CNOT9;GTSE1;BAX;SOX4;PLAGL1
C4	GOBP	prerank	monocarboxylic acid biosynthetic process (GO:0072330)	-0.48381380766444876	-1.3692511776629555	0.05799648506151142	0.3139881881659483	1.0	19/47	17.45%	MLYCD;ACSF3;ACLY;XBP1;PER2;PARK7;HOGA1;OSBPL1A;SRR;HSD17B8;OSBPL7;ACACA;GAMT;CH25H;HSD17B4;ACSM5;HSD17B10;ACSM3;LIPC
C4	GOBP	prerank	cellular response to heat (GO:0034605)	-0.5040661737677057	-1.3691543709087057	0.06434782608695652	0.3132629292864971	1.0	13/36	14.78%	STUB1;HSP90AB1;YWHAE;VCP;THBS1;TPR;DAXX;TCIM;RBBP7;IER5;HSPA1B;HSPA1A;PRKACA
C4	GOBP	prerank	retinoid metabolic process (GO:0001523)	-0.4849079017354859	-1.368453328330901	0.04568527918781726	0.3137178758403607	1.0	12/53	9.77%	HSPG2;AKR1C1;AGRN;GPC1;LRP1;GPC6;RDH13;AKR1C3;RBP1;SDC1;DHRS3;STRA6
C4	GOBP	prerank	positive regulation of receptor signaling pathway via STAT (GO:1904894)	0.5853767494663653	1.3662352876759227	0.08225108225108226	0.32382327670445005	1.0	6/17	15.50%	F2R;CYP1B1;OCIAD1;IL7R;IL6;OCIAD2
C4	GOBP	prerank	negative regulation of cell-cell adhesion (GO:0022408)	-0.49935946293876754	-1.3661021168597225	0.07202680067001675	0.3177451259798589	1.0	15/36	14.12%	AKT1;VEGFA;PODXL;RDX;AKNA;PPM1F;GTPBP4;MAD2L2;NF2;MIA3;ADTRP;MAP2K5;MAPK7;NOTCH1;NOTCH4
C4	GOBP	prerank	negative regulation of MAPK cascade (GO:0043409)	0.41668444864402826	1.36560961218162	0.02849740932642487	0.3234665372643439	1.0	32/79	17.20%	PPIA;SYNJ2BP;DUSP4;SH2B3;CAV1;SPRED2;DUSP10;RGS2;DUSP3;PAQR3;DLG1;RANBP9;NF1;SPRED3;SPRY4;DUSP7;CAMK2N1;PTPN1;GBP1;FLCN;SPRY3;IL1B;SPRED1;ITGB1BP1;DUSP1;PIK3CB;SMAD4;SPRY2;DUSP6;WNK2;LYN;STK38
C4	GOBP	prerank	glycosphingolipid metabolic process (GO:0006687)	0.4562512128273677	1.3651511717143063	0.06067961165048544	0.32297530434932337	1.0	14/44	16.74%	CTSA;NEU1;HEXB;ASAH1;UGT8;ESYT2;UGCG;CLN6;GLA;PSAP;B4GALT6;HEXA;SMPD4;GLB1
C4	GOBP	prerank	positive regulation of lymphocyte activation (GO:0051251)	-0.5668060252674484	-1.36457512375285	0.08256880733944955	0.3200552900581444	1.0	5/21	5.41%	PRKDC;TNIP2;XRCC6;HLA-DPB1;SH3KBP1
C4	GOBP	prerank	protein homooligomerization (GO:0051260)	-0.4264463934253744	-1.3639865402385662	0.03732503888024884	0.32039113581931367	1.0	28/99	14.49%	TK1;PRMT1;RNF213;LETM1;CHMP2A;SHMT2;MPP2;SLC1A5;ADCY8;ALDH9A1;RBMX;GOLGA2;ALDOA;CBY1;ALAD;FUS;GSDMD;ACACB;EHD4;ELAVL1;ACACA;SHMT1;EHD3;NACC2;SIGMAR1;APPL2;HSD17B10;TRPM4
C4	GOBP	prerank	protein deacetylation (GO:0006476)	-0.49801349445501825	-1.3637222116078564	0.06872852233676977	0.32005139007129374	1.0	20/42	18.22%	FLNA;MTA1;SIN3A;MIDEAS;HDAC7;TBL1X;HDAC1;MIER2;BRMS1;HDAC10;HDAC11;MTA3;HDAC6;SIN3B;HDAC3;SIRT3;RCOR2;HDAC5;MTA2;ZNF541
C4	GOBP	prerank	neuron projection morphogenesis (GO:0048812)	-0.42211141346534187	-1.3635522295357498	0.024279210925644917	0.31948174552369973	1.0	47/124	18.87%	DNM2;APP;TRIO;DBNL;CTTN;LLGL1;DBN1;MINK1;ACTB;DVL1;EIF2AK4;CNTNAP1;DOCK7;ANK3;AFG3L2;MAP1A;MAP4K4;DICER1;NTNG1;CTNND2;MAP1B;IMPACT;TAOK3;DIP2A;FARP1;BRSK1;KIF20B;NYAP1;PARD3;EPHB3;PLPPR4;LRP4;ZNF335;NLGN1;RAB3A;ANKRD27;TAOK2;BAIAP2;DTNBP1;NRCAM;MAP1S;SLITRK6;DLG4;GPM6A;CPNE1;SDC2;DCLK1
C4	GOBP	prerank	morphogenesis of an epithelium (GO:0002009)	-0.5572943344277795	-1.362722378206603	0.09191176470588236	0.3203083526410369	1.0	8/22	18.37%	TIMELESS;ACTG1;ACTB;KDM2B;VCL;RIPK4;LIN7C;KRT16
C4	GOBP	prerank	heart contraction (GO:0060047)	-0.5154000479054801	-1.3624190021217957	0.10357142857142858	0.3200042472768222	1.0	6/30	11.55%	TPM1;GRK2;ATP1A2;SOD1;SLC8A1;GAA
C4	GOBP	prerank	negative regulation of blood vessel morphogenesis (GO:2000181)	-0.46224789725846793	-1.3619577135136098	0.05723905723905724	0.32001130512638853	1.0	12/59	6.27%	HSPG2;SARS1;NIBAN2;PGK1;ATP2B4;THBS1;HGS;TEK;AGO1;THBS2;ADAMTS1;THBS4
C4	GOBP	prerank	regulation of heart contraction (GO:0008016)	-0.45581932961056787	-1.3612723989918716	0.05365853658536585	0.3205208450553331	1.0	21/74	15.02%	TPM1;ASPH;CALM3;ITPR3;ATP2B4;ATP1A2;AHCYL1;ANK2;DMPK;NPR2;APLN;TBX2;CALM1;ITPR1;SLC8A1;STIM1;DES;P2RX4;FKBP1B;PRKACA;ATP2B2
C4	GOBP	prerank	nucleotide-excision repair (GO:0006289)	-0.4244364305285724	-1.3611979687115767	0.03565891472868217	0.319776213561596	1.0	44/104	16.13%	ERCC2;RAD23A;POLD1;LIG1;COPS6;HMGN1;POLA1;POLE;CUL4A;PARP1;GPS1;PNKP;RFC1;POLD3;LIG3;XPC;CHD1L;POLD2;TCEA1;UVSSA;ERCC4;XRCC1;XAB2;BRIP1;ERCC5;POLR2E;XPA;TP53;ISY1;MMS19;COMMD1;DDB1;MNAT1;RPA1;RFC5;ZNF830;ERCC1;PPIE;PCNA;COPS7B;GTF2H3;COPS7A;RFC4;RFC2
C4	GOBP	prerank	positive regulation of peptide hormone secretion (GO:0090277)	0.5148768833230125	1.360959966037748	0.10623556581986143	0.3301075575997372	1.0	8/27	11.29%	IRS2;LRRC8A;TM7SF3;SELENOT;MCU;ACSL4;TCF7L2;SOX4
C4	GOBP	prerank	negative regulation of telomere maintenance via telomere lengthening (GO:1904357)	-0.5404106477761383	-1.3597093782608984	0.10070671378091872	0.32229111311055236	1.0	12/26	17.77%	HNRNPA1;HNRNPU;PARP1;NAT10;ERCC4;SRC;GNL3L;STN1;EXOSC10;TINF2;HNRNPC;XRN1
C4	GOBP	prerank	negative regulation of programmed cell death (GO:0043069)	0.3507643488311124	1.3594639174619596	0.0035587188612099642	0.331736404414455	1.0	100/329	13.52%	DHCR24;IL6ST;ANXA1;MCL1;TMBIM6;TNFRSF10D;RAB7A;CD44;ARF4;ANXA5;UBA52;GREM1;UBE2Z;SIRT1;DNAJC3;PAK2;ZFAND6;YWHAZ;TRIAP1;ARL6IP1;DNAJA1;PLK3;BAG3;TM7SF3;XIAP;GSK3B;MYD88;ITCH;TRAF6;RPS27A;ZNF268;GLO1;IFIT3;MTDH;TIGAR;PSEN1;BAG4;STIL;HIGD2A;RIPK2;TPT1;NOTCH2;CASP3;PRKAA1;SETX;UFM1;DKK1;CFL1;SUPV3L1;SH3RF1;HSPD1;WNT5A;FAS;FIGNL1;BFAR;AREL1;SON;BCL3;PRDX3;KDR;SOX9;SIAH2;HIPK3;RPS6KA3;RPL10;TOPORS;MALT1;PPIF;GCLC;CBL;CLN3;PLK2;HMGA2;PDCD10;IFI6;TBX3;EVI2B;HIGD1A;POU3F3;BRAF;API5;FHL2;TMEM14A;BIRC6;NAA16;ADAM10;NFKB1;TAX1BP1;PPT1;TMBIM4;GATA6;PIK3R1;DDX3X;PRKCI;MAPK8;BNIP2;FXN;WDR73;FCMR;TAF9B
C4	GOBP	prerank	negative regulation of protein localization to membrane (GO:1905476)	0.5268880198795569	1.3589610352443222	0.09813084112149532	0.3312697633856342	1.0	12/24	14.78%	CLTC;NUMB;RHOQ;LZTFL1;PICALM;TGFB1;TMBIM1;PPP2R5A;GBP1;TMEM59;ITGB1BP1;PID1
C4	GOBP	prerank	positive regulation of cell motility (GO:2000147)	-0.3996060085579473	-1.3588663875518854	0.01037037037037037	0.32319212127478175	1.0	49/182	12.43%	MYLK;COL1A1;MYO1C;ACTN4;RACK1;ACTG1;ITGB1;SUN2;SEMA3A;VEGFA;PODXL;SYNE2;LAMB1;RDX;CARMIL2;CAVIN1;PRKCA;CD151;THBS1;SEMA4B;CCDC25;PPM1F;SEMA5A;PDGFRB;RHOC;STX4;CDH13;ADAM9;SEMA6B;MAP4K4;CSF1;XBP1;TCAF2;FERMT3;HRAS;GPER1;EGFR;MMP14;AKT2;TWIST2;SEMA3B;TRADD;CSF1R;INSR;PDGFA;CCR1;ARHGEF39;WNT5B;TWIST1
C4	GOBP	prerank	positive regulation of ubiquitin-protein transferase activity (GO:0051443)	0.49633955722434436	1.3578041513807677	0.07272727272727272	0.3319360540896503	1.0	10/30	8.02%	UBE2L3;SKP1;RPS2;BMI1;UBE2S;DCUN1D1;UBE2N;RAB1A;TOPORS;DCUN1D3
C4	GOBP	prerank	regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	0.3606330156265419	1.357541158528718	0.01929260450160772	0.33104340666404114	1.0	64/202	14.85%	SLC20A1;FKBP1A;F2R;TAB2;SIRT1;TFG;TNFRSF10B;TRIM38;ZFAND6;GOLT1B;NDFIP2;TBK1;NR1D1;ATP2C1;TANK;MYD88;NDFIP1;TRAF6;VAPA;TMEM9B;GAPDH;WLS;MTDH;ZDHHC17;TAB3;LITAF;RIPK2;TRAF3IP2;ECT2;UBE2V1;WNT5A;TRIM25;UBE2N;IFIT5;HMOX1;BCL10;OTUD7B;MALT1;SLC35B2;TLR6;PLK2;RIOK3;MAVS;IRAK4;TICAM1;PLCG2;DDX21;MUL1;ZDHHC13;RORA;TRIM6;CHUK;ZC3H12A;TRIM13;IL1B;STAT1;DHX36;SPHK2;TRIML2;SHISA5;LAMTOR5;PIM2;RELA;TIFA
C4	GOBP	prerank	lamellipodium organization (GO:0097581)	-0.5322508906895966	-1.3570994189988932	0.1085814360770578	0.3260379480395044	1.0	8/26	11.89%	CYFIP1;ITGB1;CTTN;SNX1;CDH13;PARVB;CCDC88A;VCL
C4	GOBP	prerank	regulation of amyloid-beta formation (GO:1902003)	0.5035928874522838	1.3567730083219856	0.08590308370044053	0.33115170906597724	1.0	12/29	14.83%	PRNP;RTN4;RTN3;EPHA4;GSK3A;CASP3;PICALM;CLU;TMED10;IFNGR1;SP1;RELA
C4	GOBP	prerank	regulation of neural precursor cell proliferation (GO:2000177)	-0.579777906564926	-1.3564989697868743	0.10344827586206896	0.32650621723251616	1.0	8/20	12.92%	KDM1A;NES;KDM2B;GATA2;SHCBP1;NAP1L1;TOX;APPL2
C4	GOBP	prerank	autophagosome maturation (GO:0097352)	0.49095815360373307	1.3564679432611153	0.07710843373493977	0.33035385968706676	1.0	12/34	11.03%	MAP1LC3B;GABARAP;ATP2A2;UBQLN1;LAMP2;VMP1;GABARAPL1;VPS33A;CLN3;MAP1LC3B2;GABARAPL2;LIX1L
C4	GOBP	prerank	regulation of monocyte differentiation (GO:0045655)	-0.6085724667182507	-1.355418332100489	0.10896309314586995	0.3280873269364185	1.0	6/15	8.49%	ACIN1;HLA-DRB1;CD74;CSF1;CTNNBIP1;MYC
C4	GOBP	prerank	positive regulation by host of viral transcription (GO:0043923)	-0.620531895207064	-1.3552601063951188	0.09040590405904059	0.3275300702137566	1.0	7/15	7.90%	NUCKS1;SMARCA4;JUN;SMARCB1;SNW1;TFAP4;RRP1B
C4	GOBP	prerank	mitochondrial calcium ion transmembrane transport (GO:0006851)	-0.5671717476206468	-1.3550064990526896	0.12121212121212122	0.3272144160541536	1.0	6/20	5.85%	LETM1;SPG7;STOML2;PHB2;PMPCA;AFG3L2
C4	GOBP	prerank	regulation of viral genome replication (GO:0045069)	0.43193395623171177	1.3549825982229824	0.06565656565656566	0.33207146494632567	1.0	23/60	13.71%	PPIA;ZC3HAV1;VAPB;CNOT7;IFI16;TMEM39A;PDE12;N4BP1;PABPC1;IFIT1;IFIT5;OAS2;APOBEC3C;EIF2AK2;MAVS;PROX1;APOBEC3F;TRIM6;HACD3;LARP1;DDX3X;BANF1;PKN2
C4	GOBP	prerank	sarcomere organization (GO:0045214)	-0.5652630563134006	-1.3540484012471095	0.10649819494584838	0.3284280065112355	1.0	7/21	16.20%	TPM1;WDR1;TNNT1;MYLK3;MYPN;KRT19;ANKRD1
C4	GOBP	prerank	stress-activated MAPK cascade (GO:0051403)	0.4329180091328591	1.3539067196195738	0.059278350515463915	0.33303800789522553	1.0	23/60	12.01%	ZFP36L1;UBA52;TAB2;SKP1;TRAF6;RPS27A;TRIB1;MAPK1;CRKL;ZFP36;TAB3;RIPK2;IRAK2;UBE2V1;UBE2N;FBXW11;MAP2K3;CUL1;MAP2K4;PTGER4;CHUK;NFKB1;MAP3K13
C4	GOBP	prerank	excitatory postsynaptic potential (GO:0060079)	-0.5898996919215428	-1.353278174388178	0.11211573236889692	0.3291805083709847	1.0	7/17	13.64%	AKT1;MPP2;GRIN2A;RAB3GAP1;GRID2;MEF2C;GRIN2D
C4	GOBP	prerank	negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	-0.36551389801947226	-1.3529761931349387	0.0012755102040816326	0.32892563041323336	1.0	137/497	14.54%	LOXL2;HMGB2;SMARCA4;ENO1;SMARCC2;IGF2BP2;RPS3;TIMELESS;NCOR2;ID1;RACK1;MYBBP1A;QARS1;JUN;SMARCA2;ILF3;CCAR2;NONO;YEATS2;EHMT1;TYMS;GATAD2A;SBNO2;SAMD11;CREB3L1;PA2G4;NIBAN2;YBX1;RPL13A;CENPF;KDM1A;SIN3A;CALR;KHDRBS1;MIDEAS;BAP1;E2F1;SNW1;SMARCE1;SAMD1;NRG1;PPM1F;SET;BRD7;PLCB1;TRIM28;L3MBTL2;CTBP1;PDCD4;CDKN1B;PRMT2;SOX13;DPF1;XRCC6;LOXL3;DHFR;CBX4;PHB2;NDUFA13;ZHX2;KAT6B;TFAP4;PUS7;CIITA;EPRS1;NKAP;SUV39H1;GAS6;EIF4A3;PPARD;CBY1;ZMYND11;BIRC5;GTPBP4;DEAF1;ZHX3;ID3;CBX5;CRYAB;ZNF282;DMAP1;CDC6;TBX2;BRCA1;PER2;BCLAF1;RSF1;IGF2BP3;TLE5;DAXX;ATOH8;KMT5A;EIF4ENIF1;WWP2;CRY2;HDAC1;IGFBP5;KAT6A;CIART;HMGA1;BRMS1;HDAC10;TWIST2;FOXN3;DAP;TP53;CCDC85B;SFPQ;EZH2;SHMT1;DPF3;JARID2;MPHOSPH8;SLFN11;GIGYF2;NACC2;SAMD4A;UIMC1;ZBTB14;MTA3;TWIST1;TSPYL2;BCOR;HDAC6;PEX14;KDM4A;NCOR1;PRDM11;MLX;NOTCH1;PHF12;KDM8;BHLHE40;ZGPAT;TP63;CDAN1;HDAC3
C4	GOBP	prerank	autophagy of nucleus (GO:0044804)	0.584830586495377	1.3527363268869508	0.11738148984198646	0.3340208099258105	1.0	5/15	5.14%	RB1CC1;ATG12;ATG13;ATG5;ATG2B
C4	GOBP	prerank	cellular response to virus (GO:0098586)	0.5048029745578103	1.3523494098173179	0.0898876404494382	0.33342520557915845	1.0	13/26	16.45%	LGALS8;HSP90AA1;TOMM70;RIOK3;IFI6;FMR1;BAX;CHUK;ZC3H12A;DDX3X;HIF1A;IL6;MAPK14
C4	GOBP	prerank	positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427)	0.5603506146691688	1.3517174340750133	0.1145374449339207	0.33328367985340657	1.0	10/18	29.20%	F2R;CYP1B1;OCIAD1;IL6;OCIAD2;F2;PRLR;IL10RB;PIBF1;HES1
C4	GOBP	prerank	protein processing (GO:0016485)	0.4025300843340514	1.3516710748469618	0.01876675603217158	0.33191619205609524	1.0	27/90	11.83%	HM13;ZMPSTE24;SPPL3;MMP16;PSEN1;XPNPEP3;ADAMTS3;PSENEN;LGMN;SEC11C;TMEM208;SPCS1;DDI2;APH1B;CLN5;SEC11A;CLN3;OMA1;SRGN;CPE;RCE1;SPRTN;SPCS3;SPCS2;ATP23;OGT;ADAM10
C4	GOBP	prerank	cell-cell junction assembly (GO:0007043)	-0.4640775369009329	-1.3501817000249716	0.0547008547008547	0.33428583238653187	1.0	17/54	14.50%	TLN1;ACTG1;CTNNA1;WDR1;TBCD;ACTB;PRKCA;RHOC;CNTNAP1;FSCN1;CTNND2;FBF1;DCHS1;VCL;TLN2;PKP4;GJC1
C4	GOBP	prerank	B cell receptor signaling pathway (GO:0050853)	0.5327067297708941	1.3501652087918745	0.11868686868686869	0.33350598638544143	1.0	7/23	15.68%	NFATC2;ITK;BCAR1;PLEKHA1;PLCG2;BAX;LAT2
C4	GOBP	prerank	positive regulation of cell migration (GO:0030335)	-0.38808334970740876	-1.3501021249865632	0.01300578034682081	0.33358756893459557	1.0	62/223	12.91%	MYLK;COL1A1;MYO1C;ACTN4;FN1;RACK1;MTOR;ACTG1;ITGB1;PLCG1;SUN2;DOCK5;SEMA3A;VEGFA;PODXL;SYNE2;LAMB1;RDX;CARMIL2;FBXO5;PRKCA;CD151;THBS1;SEMA4B;PPM1F;SEMA5A;PDGFRB;RHOC;ENPP2;STX4;CDH13;ADAM9;SEMA6B;MAP4K4;SYDE1;CSF1;XBP1;TCAF2;SRC;FERMT3;ARHGEF2;HRAS;GPER1;EGFR;MMP14;AKT2;CCN4;DOCK1;TWIST2;SEMA3B;KIF20B;TRADD;RAPGEF2;CSF1R;MIA3;INSR;PDGFA;CCR1;ARHGEF39;WNT5B;HDAC6;SEMA4C
C4	GOBP	prerank	regulation of cell adhesion (GO:0030155)	-0.4213503477899566	-1.3497598607040209	0.04245283018867924	0.3334556585796681	1.0	23/108	8.45%	TPM1;PLXND1;P4HB;PLXNA1;ARHGDIA;PLXNB2;PTPN11;TGFBI;VEGFA;PODXL;MINK1;PTPRJ;PRKCA;PLXNA3;PPP2R1A;SEMA5A;STX4;CDH13;ABL1;SIPA1;SRC;PLXNA4;TGM2
C4	GOBP	prerank	amyloid precursor protein metabolic process (GO:0042982)	0.5621804627204934	1.3495125280593963	0.11036036036036036	0.33347873588414095	1.0	7/17	16.11%	PSEN1;PSENEN;APH1B;CLN3;ADAM10;LDLRAP1;ADAM17
C4	GOBP	prerank	amino acid transmembrane transport (GO:0003333)	0.4901767083414208	1.348729635336319	0.08029197080291971	0.3337084624074169	1.0	10/33	9.12%	SLC38A2;SLC38A1;SLC7A8;SLC7A6;SLC38A7;SLC16A2;SLC38A9;SLC36A1;SLC22A4;SLC38A6
C4	GOBP	prerank	interstrand cross-link repair (GO:0036297)	-0.46472929181013845	-1.3485377239184215	0.06930693069306931	0.3352190089418733	1.0	25/54	21.48%	NUCKS1;FANCI;FANCA;VCP;MSH6;ERCC4;RNF8;USP1;FANCD2;FANCG;XPA;CENPX;RPA1;ERCC1;MUS81;RAD51AP1;UBE2T;RAD51;FAAP100;EXO5;MCM8;CENPS;ATRIP;RNF168;FANCC
C4	GOBP	prerank	cellular lipid catabolic process (GO:0044242)	0.5534711960171783	1.3482384441887372	0.0947136563876652	0.33326114729558987	1.0	7/18	14.05%	LPIN1;CYP1B1;ACOX1;ACBD5;PLA2G15;PLBD2;LPIN2
C4	GOBP	prerank	epithelial cell migration (GO:0010631)	-0.49820379622392313	-1.3479427069019012	0.08793103448275862	0.3356007449771966	1.0	12/38	14.24%	LOXL2;PLXND1;PKN1;KANK2;FSTL1;GIPC1;CDH13;ABL1;KANK1;PKN3;PLEKHG5;ADGRA2
C4	GOBP	prerank	neural tube closure (GO:0001843)	-0.5272591878255979	-1.3477528786399688	0.09930313588850175	0.3351420073047915	1.0	10/31	9.35%	MTHFD1L;MTHFD1;PLXNB2;IFT122;DVL1;TSC2;KDM2B;DEAF1;SCRIB;DLC1
C4	GOBP	prerank	positive regulation of protein targeting to mitochondrion (GO:1903955)	0.4834233614360038	1.3476932241188289	0.09192825112107623	0.33305229653113316	1.0	9/31	4.92%	UBE2L3;RAC2;UBE2D3;LEPROT;NPEPPS;SREBF2;ATG13;SH3GLB1;GSK3A
C4	GOBP	prerank	positive regulation of cell cycle process (GO:0090068)	-0.43793545120232064	-1.3471223150034664	0.05910543130990415	0.33570646887137623	1.0	25/81	13.83%	CIT;RANBP1;NUMA1;RAD21;SVIL;SPAG5;MAP3K20;PDGFRB;GIPC1;FEN1;AURKB;PHIP;CDC6;DDX11;TPR;E2F8;ATRX;KIF20B;NDC80;RCC2;INSR;NSFL1C;NUSAP1;TGFA;PKP4
C4	GOBP	prerank	regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882)	-0.5631034091106152	-1.3469607709004698	0.08791208791208792	0.335082565609239	1.0	8/20	14.78%	CALM3;ATP1A2;CACNA1C;ANK2;CALM1;SLC8A1;FKBP1B;PRKACA
C4	GOBP	prerank	unsaturated fatty acid metabolic process (GO:0033559)	0.4681448490316523	1.3466501690456563	0.0784313725490196	0.3338473528793597	1.0	13/39	12.44%	SCD;PNPLA8;ELOVL5;CYP1B1;ACOX1;SCP2;DAGLB;DEGS1;GPX1;FADS3;FADS1;ELOVL1;ACSL1
C4	GOBP	prerank	positive regulation of Wnt signaling pathway (GO:0030177)	-0.4103137800520627	-1.3465921574429187	0.029985007496251874	0.33490426896485365	1.0	49/138	17.00%	COL1A1;SMARCA4;PSMD7;RUVBL1;PSMD2;CSNK1E;CCAR2;VCP;JRK;PSMC3;PSMB8;PSMD4;PSMC5;PSMB6;PIN1;PSME1;SEMA5A;PSMB5;AMER1;RNF220;PSMA7;UBR5;TBL1X;EGFR;KANK1;PLEKHA4;PSMD3;PSMD14;PSMD8;PSMD6;TMEM9;PSMB7;PPM1N;WNT5B;ILK;CSNK1D;PSME2;PSMC2;ADGRA2;PSMD13;TRPM4;USP47;PTK7;PSMC4;PSMB9;AXIN1;MACF1;PRDM15;PSMC1
C4	GOBP	prerank	receptor-mediated endocytosis (GO:0006898)	-0.41511658062211226	-1.3462138382531013	0.023952095808383235	0.3348462119561757	1.0	25/116	11.57%	AP2A1;HSPG2;DNM2;PDLIM7;ITGB1;GRK2;VLDLR;CTTN;AP2M1;HYOU1;AP2A2;CALR;CD81;LRP1;GAK;SNX1;HSP90B1;ADM;MICALL1;DNM1;SNCA;CLTB;MX1;AP1S1;INSR
C4	GOBP	prerank	positive regulation of cation transmembrane transport (GO:1904064)	-0.5003896505305583	-1.3453959189182583	0.09421487603305785	0.3357374686874511	1.0	8/35	13.79%	FLNA;GNB1;ANK2;ANK3;AKAP6;STAC;KCNN3;CTSS
C4	GOBP	prerank	positive regulation of cellular metabolic process (GO:0031325)	-0.42755944050576794	-1.3452137626515857	0.054140127388535034	0.3352332398712554	1.0	26/88	11.57%	AKT1;EIF4G1;UHRF1;AKR1C1;VEGFA;ECE1;ANXA2;CBR1;THBS1;PDGFRB;PPARD;ACLY;NFKBIA;CSF1;SCRIB;ACACB;AKR1C3;RNF41;PRELID1;SNCA;TBC1D5;TP53;ACACA;DHRS4;LIPT2;INSR
C4	GOBP	prerank	protein acetylation (GO:0006473)	0.49598858417023733	1.3449296492320932	0.08878504672897196	0.33578360606475516	1.0	10/29	12.16%	EP300;SIRT1;CREBBP;ESCO1;GTF2B;CLOCK;NAA50;KAT2B;NAA16;NAA60
C4	GOBP	prerank	interleukin-12-mediated signaling pathway (GO:0035722)	-0.4982094883462699	-1.3443172403092125	0.07894736842105263	0.33631691109546014	1.0	18/41	14.22%	MSN;P4HB;HNRNPA2B1;SNRPA1;TALDO1;LMNB1;ANXA2;PLCB1;PDCD4;HSPA9;AIP;SOD1;HNRNPF;HNRNPDL;TYK2;PITPNA;PSME2;LCP1
