contrast	library	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
C3	REACTOME	prerank	MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871	0.3541709405717926	1.214007274538063	0.10899182561307902	0.39491490274108115	1.0	36/92	15.31%	DUSP4;UBA52;MAP2K3;TAB2;IRAK2;SKP1;TRAF6;RIPK2;PPP2CA;FOS;RPS27A;NFKB1;MYD88;PPP2CB;TAB3;PPP2R1B;USP14;IKBIP;DUSP3;MAP2K7;UBE2V1;MAPKAPK2;PELI2;MAP3K1;N4BP1;GDNF;DUSP6;RPS6KA3;CHUK;NFKBIB;FBXW11;UBE2N;MAPK1;TANK;NKIRAS1;RPS6KA1
C3	REACTOME	prerank	Golgi-to-ER Retrograde Transport R-HSA-8856688	-0.3763941227698926	-1.213918292496574	0.12576687116564417	0.29814202687149477	1.0	32/104	11.94%	COPG1;KLC1;KIF15;NBAS;GALNT2;KIF26B;KIF21B;DCTN1;KIF13B;KIF22;KIF20B;DYNC1LI2;KIF1C;DCTN2;ARF5;CAPZB;KIFC1;BICD1;AGPAT3;COPG2;RAB3GAP1;DYNC1I2;TMED9;KIFC2;ARFGAP2;BICD2;KIF18B;KIF2C;COPE;PTGES2;KIF4A;KIF1B
C3	REACTOME	prerank	Regulated Necrosis R-HSA-5218859	0.38859217706335336	1.2134050782530035	0.13178294573643412	0.3934660248428762	1.0	10/49	5.92%	SDCBP;HSP90AA1;UBA52;CYCS;TNFRSF10B;MLKL;CASP3;XIAP;RPS27A;FASN
C3	REACTOME	prerank	Nucleotide Excision Repair R-HSA-5696398	-0.3734640971486822	-1.2129030142795365	0.11458333333333333	0.29912941812504285	1.0	36/108	15.08%	ERCC2;LRIG1;TCEA1;POLD1;CUL4A;HMGN1;POLE;POLD3;RAD23A;POLD2;RUVBL1;COPS6;GPS1;ERCC4;CHD1L;PARP1;DDB1;MNAT1;PIAS3;PCNA;XPC;UVSSA;ERCC5;RFC2;XPA;GTF2H3;XRCC1;ERCC1;SUMO2;RFC5;USP7;ACTL6A;TFPT;RFC4;POLR2H;UBC
C3	REACTOME	prerank	COPI-dependent Golgi-to-ER Retrograde Traffic R-HSA-6811434	-0.39248303870039675	-1.212643658959506	0.1529051987767584	0.29887277583037186	1.0	30/72	18.68%	COPG1;KLC1;KIF15;NBAS;KIF26B;KIF21B;KIF13B;KIF22;KIF20B;KIF1C;ARF5;KIFC1;COPG2;TMED9;KIFC2;ARFGAP2;KIF18B;KIF2C;COPE;PTGES2;KIF4A;KIF1B;COPZ2;COPA;KIF5C;NSF;KIF4B;KIF6;BNIP1;NAPG
C3	REACTOME	prerank	Impaired BRCA2 Binding To RAD51 R-HSA-9709570	-0.4529979069311477	-1.2111312588050251	0.1916376306620209	0.3006148277222693	1.0	19/34	21.43%	BRIP1;ARTN;EXO1;BRCA1;RFC2;RMI2;RFC5;RHNO1;RAD51;BLM;RFC4;RBBP8;TOPBP1;BRCA2;KAT5;BARD1;RAD50;RAD9B;RMI1
C3	REACTOME	prerank	Defective Homologous Recombination Repair (HRR) Due To BRCA2 Loss Of Function R-HSA-9701190	-0.4353327217315045	-1.2111198064553943	0.19630872483221476	0.29993273444947455	1.0	21/40	21.43%	BRIP1;RAD51B;ARTN;EXO1;BRCA1;RFC2;RMI2;RFC5;RHNO1;RAD51;BLM;RFC4;RBBP8;TOPBP1;RAD51AP1;BRCA2;KAT5;BARD1;RAD50;RAD9B;RMI1
C3	REACTOME	prerank	Synthesis Of PIPs At Plasma Membrane R-HSA-1660499	0.394678445515877	1.2109625976273477	0.16455696202531644	0.39602898818477533	1.0	24/48	17.37%	SYNJ1;PIK3R3;PLEKHA3;PI4K2A;PIP4K2A;INPP4B;PIP4K2C;MTMR2;PIK3R1;PIP5K1C;PIP5K1A;SYNJ2;MTMR6;MTMR14;MTMR9;PLEKHA5;PIK3CB;MTM1;RAB14;PIK3C2A;PLEKHA6;PIK3C2B;INPP5J;INPP5K
C3	REACTOME	prerank	Keratan Sulfate Biosynthesis R-HSA-2022854	0.45920438256656715	1.20926063520946	0.1834862385321101	0.3971349096465524	1.0	7/22	12.32%	B4GALT5;B3GNT2;CHST2;B4GALT6;LUM;FMOD;ST3GAL1
C3	REACTOME	prerank	Formation Of Early Elongation Complex R-HSA-113418	0.42446942328265613	1.2066658081840533	0.18518518518518517	0.3998061490326987	1.0	14/33	14.50%	GTF2H1;POLR2A;POLR2B;SUPT4H1;POLR2K;POLR2F;NCBP1;SUPT5H;CDK7;GTF2H5;POLR2L;NCBP2;POLR2J;NELFCD
C3	REACTOME	prerank	MyD88-independent TLR4 Cascade R-HSA-166166	0.34344348505767347	1.2066048609075977	0.11931818181818182	0.397285541647684	1.0	39/102	15.31%	DUSP4;UBA52;MAP2K3;UBE2D1;UBE2D3;TAB2;TBK1;IRAK2;SKP1;TRAF6;RIPK2;PPP2CA;FOS;RPS27A;NFKB1;PPP2CB;TAB3;PPP2R1B;UBE2D2;USP14;IKBIP;DUSP3;MAP2K7;UBE2V1;MAPKAPK2;N4BP1;GDNF;DUSP6;RPS6KA3;CHUK;LY96;NFKBIB;FBXW11;UBE2N;NDUFA2;MAPK1;TANK;NKIRAS1;RPS6KA1
C3	REACTOME	prerank	Sema4D In Semaphorin Signaling R-HSA-400685	-0.4895652876923053	-1.2056637806949737	0.21465968586387435	0.3079693576830642	1.0	13/23	22.20%	MYH9;MYH10;MYL9;MYL6;RRAS;LIMK2;RHOB;LIMK1;RHOC;RHOA;ARHGAP35;MYH11;RNASE1
C3	REACTOME	prerank	APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178	-0.395384639004492	-1.2056370027511372	0.16822429906542055	0.30728364179598927	1.0	31/71	19.23%	PSMD7;PSMD2;ANAPC5;PSMB6;PSMB8;PSMB5;PSMC5;PSMC3;PSMD14;PSMD4;PSMB7;PSME1;AURKB;FZR1;ANAPC11;ANAPC2;PSMB10;PSMC1;SKP2;UBC;PSMD3;ANAPC7;ANAPC15;PSMA7;PSME2;PSMD13;PSMD10;PSMB9;RB1;PSMB3;PSMB1
C3	REACTOME	prerank	MHC Class II Antigen Presentation R-HSA-2132295	-0.3827762617175923	-1.2055063471473069	0.14772727272727273	0.30676409976763225	1.0	25/91	8.33%	AP2A1;DNM2;AP2A2;KLC1;KIF15;HLA-DRB1;AP2M1;CD74;AP1B1;DCTN1;KIF22;SEC13;DYNC1LI2;HLA-DRA;ACTR1B;CTSO;DCTN2;CAPZB;HLA-DRB5;HLA-DQA1;AP2B1;DYNC1I2;AP1M1;CTSB;OSBPL1A
C3	REACTOME	prerank	Retinoid Metabolism And Transport R-HSA-975634	-0.4584741688751316	-1.2054645068920466	0.20098039215686275	0.30615037945296314	1.0	8/30	10.42%	HSPG2;AKR1C1;AGRN;GPC6;AKR1C3;GPC1;LRP8;AKR1B10
C3	REACTOME	prerank	TP53 Regulates Transcription Of Additional Cell Cycle Genes With Uncertain Roles In P53 Pathway R-HSA-6804115	0.4817874502433886	1.2053267759670996	0.23399558498896247	0.3973785875437289	1.0	8/18	18.43%	CNOT4;PLK3;CNOT7;CNOT6;PLK2;PLAGL1;BTG2;CNOT10
C3	REACTOME	prerank	Transport Of SLBP Dependant Mature mRNA R-HSA-159230	0.418085205789502	1.2052005170643725	0.19012345679012346	0.39502134047862375	1.0	15/35	14.46%	NXF1;NUP98;RANBP2;NUP50;EIF4E;NUP35;NDC1;POM121;NUP42;NCBP1;POM121C;NUP43;NUP160;NCBP2;NUP153
C3	REACTOME	prerank	Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531	-0.38464568027863505	-1.202903274039218	0.13787638668779714	0.309659512257135	1.0	38/86	18.67%	AKT1;HNRNPD;PRKCA;PSMD7;PSMD2;ENPP2;EIF4G1;PSMB6;EXOSC9;PSMB8;PSMB5;PSMC5;YWHAB;PSMC3;PSMD14;PSMD4;EXOSC8;PSMB7;PSME1;ELAVL1;PRKCD;EXOSC5;PSMB10;PSMC1;ANP32A;XRN1;UBC;PSMD3;MAPK11;PSMA7;PARN;PSME2;PSMD13;PSMD10;PSMB9;EXOSC7;EXOSC2;PSMB3
C3	REACTOME	prerank	Fatty Acid Metabolism R-HSA-8978868	-0.3574237570969298	-1.2004015724103585	0.11676646706586827	0.3130792263805536	1.0	34/140	11.42%	ABCC1;HADHA;PTGR1;MECR;ACADS;SLC27A3;AKR1C3;ACAD10;ACADVL;ECHS1;ACBD6;ACOX3;SLC25A1;CBR1;MLYCD;ACAA1;PCCB;HSD17B8;HADH;ECI2;EHHADH;ACAA2;ACOT9;ACSF3;CRAT;GPX4;ACLY;ABCD1;ECI1;PPARD;PCTP;TBXAS1;DECR1;PTGES2
C3	REACTOME	prerank	Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616	-0.4342233288629613	-1.2000363621885735	0.2058319039451115	0.31293734320104766	1.0	24/39	26.24%	BRIP1;RAD51B;ARTN;EXO1;BRCA1;RFC2;RMI2;RFC5;RHNO1;RAD51;BLM;RFC4;RBBP8;TOPBP1;BRCA2;KAT5;BARD1;RAD50;RAD9B;RMI1;CHEK1;ATRIP;RFC3;DNA2
C3	REACTOME	prerank	Inositol Phosphate Metabolism R-HSA-1483249	-0.4254181658898372	-1.199757600757842	0.17845117845117844	0.3126727204117899	1.0	16/45	14.53%	PLCG1;INPP5B;PLCB3;CALM1;PLCB1;PTEN;PLCE1;ITPK1;NUDT3;INPP5D;ISYNA1;PLCD1;IMPA2;INPPL1;PLCB2;OCRL
C3	REACTOME	prerank	Signaling By BMP R-HSA-201451	0.44888500961826694	1.1991833193833612	0.20319634703196346	0.4049581186169228	1.0	10/25	6.43%	SKI;UBE2D1;SMURF1;UBE2D3;SMAD7;SMAD1;SMAD5;ZFYVE16;BMPR1B;BMP2
C3	REACTOME	prerank	Synthesis Of Glycosylphosphatidylinositol (GPI) R-HSA-162710	0.48448870847511	1.198312716248673	0.23501199040767387	0.40428377344839045	1.0	5/18	17.92%	PIGM;PIGG;PIGH;PIGC;PIGP
C3	REACTOME	prerank	Class B/2 (Secretin Family Receptors) R-HSA-373080	0.3705564495774136	1.1978581628474825	0.18282548476454294	0.4028637774154462	1.0	9/57	7.71%	GNG11;PTRH2;GNG2;WNT7B;GNG5;WNT5A;CRHBP;ADGRE5;CD55
C3	REACTOME	prerank	NOTCH3 Intracellular Domain Regulates Transcription R-HSA-9013508	-0.4918990484787894	-1.197762748692702	0.24036697247706423	0.3152784141665528	1.0	7/21	12.20%	PLXND1;NOTCH3;MAML3;SNW1;RBPJ;PBX1;NOTCH1
C3	REACTOME	prerank	Activation Of Kainate Receptors Upon Glutamate Binding R-HSA-451326	-0.47585376823680825	-1.1977113640641235	0.21428571428571427	0.3146361903201	1.0	7/25	8.78%	LLGL1;GNB1;PLCB3;CALM1;PLCB1;GNB2;GNB4
C3	REACTOME	prerank	AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408	-0.4108104150956293	-1.1969574213277454	0.17307692307692307	0.31511981725626487	1.0	13/52	6.10%	HNRNPD;PSMD7;PSMD2;EIF4G1;PSMB6;PSMB8;PSMB5;PSMC5;PSMC3;PSMD14;PSMD4;PSMB7;PSME1
C3	REACTOME	prerank	Rab Regulation Of Trafficking R-HSA-9007101	0.33157816535329054	1.1956950511299562	0.10416666666666667	0.40482129510154286	1.0	35/117	14.66%	MAP1LC3B;RAB27B;RAB10;RAB7A;TRAPPC8;RAB9A;GABARAP;MON1B;TRAPPC6B;TRAPPC3;CHML;RAB5B;ALS2;RAB11A;RAB21;RAB1A;TSC1;TRAPPC1;TBC1D15;RAB7B;TRAPPC13;RAB3IP;DENND4C;RAB6A;RAB3IL1;DENND2B;RABGAP1;RAB1B;GGA1;DENND4A;RIC1;MON1A;RAB14;RAB8B;RAB8A
C3	REACTOME	prerank	Signaling By NOTCH4 R-HSA-9013694	-0.3844231850942291	-1.194082956050137	0.16561514195583596	0.3192269971354181	1.0	21/78	12.20%	AKT1;PSMD7;ACTA2;PSMD2;PSMB6;MAML3;PSMB8;PSMB5;PSMC5;SNW1;PSMC3;PSMD14;PSMD4;PSMB7;PSME1;TACC3;RBPJ;PSMB10;PSMC1;NOTCH4;NOTCH1
C3	REACTOME	prerank	Mitophagy R-HSA-5205647	0.43990230678666187	1.19378472747142	0.21980676328502416	0.40639486470881375	1.0	6/27	4.99%	MAP1LC3B;UBA52;TOMM22;ATG5;ATG12;RPS27A
C3	REACTOME	prerank	ISG15 Antiviral Mechanism R-HSA-1169408	0.3613341288301842	1.193701560186168	0.1527777777777778	0.4040121287039595	1.0	27/73	14.46%	EIF4A2;KPNA1;UBA52;NUP98;ARIH1;RANBP2;NUP50;EIF4E;IFIT1;RIGI;NUP35;RPS27A;NDC1;POM121;NUP42;TRIM25;ISG15;KPNA4;POM121C;PPM1B;EIF4E2;HERC5;KPNA3;NUP43;UBE2N;NUP160;NUP153
C3	REACTOME	prerank	EPHB-mediated Forward Signaling R-HSA-3928662	-0.4407697117220552	-1.1933320418157367	0.20701168614357263	0.3197703079391352	1.0	16/34	23.47%	PKN1;ACTG1;FYN;ARPC1B;SRC;LIMK2;ARPC2;ACTR2;LIMK1;ITSN1;ARPC1A;RHOA;ACTR3;VPS72;RNASE1;ARHGEF28
C3	REACTOME	prerank	Signaling By FGFR2 R-HSA-5654738	0.3673159622964302	1.1930822127844738	0.13850415512465375	0.4027440796845624	1.0	22/66	14.44%	POLR2A;POLR2B;UBA52;TIAL1;POLR2K;FRS2;PPP2CA;RPS27A;PPP2CB;PTBP1;POLR2F;NCBP1;SPRY2;PIK3R1;SOS1;CBL;FGF5;MKNK1;POLR2L;MAPK1;NCBP2;POLR2J
C3	REACTOME	prerank	PI Metabolism R-HSA-1483255	0.3580492882428836	1.1927744958673312	0.15926892950391644	0.4007505448989863	1.0	31/73	17.37%	GDE1;SYNJ1;PIK3R3;PLEKHA3;PI4K2A;PIP4K2A;PIP4P1;SACM1L;PIKFYVE;INPP4B;PIP4K2C;MTMR2;PIK3R1;VAC14;PNPLA7;PIP5K1C;PIP5K1A;SYNJ2;MTMR6;MTMR14;MTMR9;PLEKHA5;PIK3CB;MTM1;RAB14;PIK3C2A;PLEKHA6;PIK3C2B;INPP5J;INPP5F;INPP5K
C3	REACTOME	prerank	Synthesis Of Substrates In N-glycan Biosythesis R-HSA-446219	0.3717513119681008	1.1920707913302893	0.15384615384615385	0.3997501008736051	1.0	16/60	15.57%	CTSA;SLC17A5;NUS1;NAGK;ALG5;PGM3;ST8SIA4;MVD;GFPT2;RENBP;ST3GAL1;GNPNAT1;NEU3;SLC35C1;FPGT;DOLK
C3	REACTOME	prerank	DNA Damage Bypass R-HSA-73893	-0.41253705377364747	-1.1918498195223899	0.20344287949921752	0.3215259164752908	1.0	18/48	15.08%	POLD1;CUL4A;POLE;VCP;POLD3;POLD2;POLI;DTL;USP1;DDB1;PCNA;MAD2L2;RFC2;NPLOC4;RFC5;PCLAF;RFC4;UBC
C3	REACTOME	prerank	FOXO-mediated Transcription Of Cell Cycle Genes R-HSA-9617828	0.49263973161287344	1.1916026494335876	0.23777777777777778	0.39826530377735325	1.0	6/16	12.95%	CDKN1A;FOXO4;CAV1;SMAD2;FOXO3;GADD45A
C3	REACTOME	prerank	Regulation Of NF-kappa B Signaling R-HSA-9758274	0.4877508317366224	1.190551751061839	0.24279835390946503	0.3980402475445489	1.0	9/18	17.08%	UBA52;TRAF6;RPS27A;USP14;IKBIP;N4BP1;CHUK;TANK;UBB
C3	REACTOME	prerank	RUNX2 Regulates Osteoblast Differentiation R-HSA-8940973	-0.49135510292329704	-1.1904562615763798	0.2341880341880342	0.32334057345335804	1.0	9/22	21.28%	COL1A1;ABL1;MAPK3;SRC;SATB2;HDAC6;RB1;YAP1;GATD3
C3	REACTOME	prerank	Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277	-0.4958538277282212	-1.1901760975300821	0.22791519434628976	0.32312665762625825	1.0	6/19	9.44%	TOP2A;E2F1;CDC6;E2F4;MYC;PCNA
C3	REACTOME	prerank	RND2 GTPase Cycle R-HSA-9696270	-0.431229975950803	-1.1897033175104645	0.20394736842105263	0.3231900562450196	1.0	18/39	13.96%	PLXND1;PIK3R2;CKAP4;RBMX;WDR6;KTN1;DLG5;GOLGA3;FNBP1;DST;NUDC;FRS3;PTPN13;ARHGAP1;ALDH3A2;ANKRD26;PKP4;PRAG1
C3	REACTOME	prerank	RHO GTPases Activate WASPs And WAVEs R-HSA-5663213	-0.44296840687181965	-1.189659310076495	0.20066889632107024	0.3225859705503183	1.0	15/34	22.20%	CYFIP1;ACTG1;ABL1;MAPK3;ARPC1B;ABI2;ARPC2;ACTR2;NCKIPSD;WAS;ARPC1A;WASF2;ACTR3;WIPF2;RNASE1
C3	REACTOME	prerank	Nuclear Envelope (NE) Reassembly R-HSA-2995410	-0.39381446939377396	-1.1884616989324983	0.1645367412140575	0.3239203141966438	1.0	18/70	10.49%	TUBB6;TUBA1B;TUBA1C;KPNB1;TUBB;LMNB1;NUP93;PPP2R1A;VPS4A;TUBB4B;CHMP2A;SEC13;NUP205;RANGAP1;NUP85;TMPO;NUP155;CC2D1B
C3	REACTOME	prerank	Homologous DNA Pairing And Strand Exchange R-HSA-5693579	-0.4240849116615737	-1.1878427285164175	0.21258503401360543	0.3242854654583328	1.0	22/42	22.61%	BRIP1;RAD51B;ARTN;EXO1;BRCA1;RFC2;RMI2;RFC5;RHNO1;RAD51;BLM;RFC4;RBBP8;TOPBP1;RAD51AP1;BRCA2;KAT5;BARD1;RAD50;RAD9B;RMI1;CHEK1
C3	REACTOME	prerank	Budding And Maturation Of HIV Virion R-HSA-162588	0.4382841130952293	1.186439291620038	0.21686746987951808	0.4040896183518235	1.0	11/27	17.08%	PPIA;UBA52;RPS27A;VPS37B;VTA1;UBAP1;CHMP7;CHMP2B;VPS37A;TSG101;UBB
C3	REACTOME	prerank	Transport Of Inorganic Cations/Anions And Amino Acids/Oligopeptides R-HSA-425393	-0.3834586210130202	-1.1863717845892983	0.18654434250764526	0.3260943854623473	1.0	16/78	7.34%	SLC7A5;SLC6A6;SLC1A5;CALM1;SLC7A11;SLC7A1;SLC1A4;SLC12A4;SLC8A1;SLC1A1;SLC25A26;SLC25A10;SLC24A1;SLC9A7;SLC9A9;SLC38A4
C3	REACTOME	prerank	RAC3 GTPase Cycle R-HSA-9013423	-0.37369940723334677	-1.1861201262192818	0.16282642089093702	0.32584061999967195	1.0	26/90	14.53%	CDC42EP1;ITGB1;CYFIP1;TRIO;PKN1;SLC1A5;DIAPH3;PIK3R2;LMAN1;ESYT1;ABR;ABI2;DOCK10;NCF2;VAV2;SYDE1;OPHN1;GIT1;TMPO;FERMT2;PREX1;ARAP3;ARHGAP1;EMD;ARHGAP26;OCRL
C3	REACTOME	prerank	GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785	-0.40064668123116975	-1.1858152183050763	0.19484702093397746	0.3256269306089189	1.0	23/57	19.23%	PRKCA;PSMD7;PSMD2;PSMB6;PSMB8;PSMB5;PSMC5;PSMC3;PSMD14;PSMD4;PSMB7;PSME1;PSMB10;PSMC1;UBC;PSMD3;PSMA7;PSME2;PSMD13;PSMD10;PSMB9;PSMB3;PSMB1
C3	REACTOME	prerank	Separation Of Sister Chromatids R-HSA-2467813	-0.34744527370759704	-1.1856037333097071	0.14367816091954022	0.3252222473456441	1.0	64/167	18.67%	RAD21;SMC3;PSMD7;PSMD2;ANAPC5;PSMB6;PPP2R1A;INCENP;PSMB8;KNTC1;PSMB5;SKA2;PSMC5;SEC13;DYNC1LI2;CLIP1;PSMC3;SMC1A;PSMD14;PSMD4;PSMB7;BIRC5;SPC24;SPDL1;PSME1;RANGAP1;CENPH;DYNC1I2;CENPU;AURKB;DSN1;NUDC;CENPF;ESPL1;NDC80;NUP85;ANAPC11;ANAPC2;KIF2C;MAD1L1;PSMB10;PSMC1;SPC25;NDE1;CDCA5;DYNC1LI1;CKAP5;PPP2R5B;CENPI;UBC;PSMD3;ANAPC7;ANAPC15;PSMA7;NUP107;CENPT;RCC2;PSME2;PSMD13;PSMD10;PSMB9;PAFAH1B1;BUB1B;PSMB3
C3	REACTOME	prerank	TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008	0.3981952619950007	1.1849735360391238	0.19464720194647203	0.40456115359789296	1.0	13/40	10.49%	TNFRSF10D;TRIAP1;TP53INP1;TNFRSF10B;RABGGTB;BCL6;PMAIP1;BBC3;FASN;PERP;CREBBP;PRELID3A;APAF1
C3	REACTOME	prerank	Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807	-0.37312934038428974	-1.1842307439528132	0.18040435458786935	0.3267659762895373	1.0	17/84	7.29%	AKT1;VIM;COL1A2;FN1;ITGB1;VEGFA;RNASEH2A;LONP1;MMP2;ICAM1;TP53;STAT6;BIRC5;CCM2;FSCN1;TYK2;MYC
C3	REACTOME	prerank	Amine Ligand-Binding Receptors R-HSA-375280	0.4611912315939114	1.1841691831156544	0.22632794457274827	0.4038426936722501	1.0	4/21	21.51%	DHX34;HTR7;ADRB2;HTR2A
C3	REACTOME	prerank	Diseases Of Metabolism R-HSA-5668914	-0.33856522671108297	-1.1837650219284164	0.11764705882352941	0.3268274195633134	1.0	51/197	16.01%	HSPG2;PGM1;NOTCH3;GBE1;GYS1;ADAMTSL1;MTR;TALDO1;SEMA5A;AHCY;AGRN;GPC6;PPP1R3C;THBS1;THSD4;LFNG;GPC1;CSPG4;PCCB;GALE;ADAMTS7;B4GALT1;B4GALT7;GALK1;MAN1B1;ACY1;ALG9;CHST14;CHSY1;ADAMTS1;HLCS;MMAB;TBXAS1;GALNT12;ST3GAL3;THBS2;NOTCH4;ADAMTSL4;GAA;POMGNT1;NOTCH1;HPRT1;SDC3;ABCD4;SDC1;UBC;GUSB;PAPSS2;PCCA;THSD7A;GCLM
C3	REACTOME	prerank	G Alpha (Z) Signaling Events R-HSA-418597	-0.4345922160998922	-1.1821616054468673	0.22402597402597402	0.32871811831697223	1.0	8/39	8.80%	PRKCA;GNB1;ADCY8;GNAS;GNAI2;GNB2;GNB4;PRKCD
C3	REACTOME	prerank	Paracetamol ADME R-HSA-9753281	-0.5057914725440704	-1.1818693943660232	0.2537037037037037	0.32850530436053804	1.0	8/18	10.45%	ABCC1;ABCC4;CNDP2;ACY1;GGT7;GSTM1;GSTP1;ABCC3
C3	REACTOME	prerank	Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424	-0.4744778494425706	-1.1816318880994956	0.24957264957264957	0.32818287189637935	1.0	8/23	15.84%	TXNIP;C3;NFKB2;GSDMD;PSTPIP1;P2RX4;NLRP3;TXN2
C3	REACTOME	prerank	Signaling By FGFR R-HSA-190236	0.3510331846477202	1.1811045150296224	0.16802168021680217	0.4081251279550786	1.0	32/77	19.49%	POLR2A;POLR2B;UBA52;TIAL1;SPRED2;POLR2K;FRS2;PPP2CA;RPS27A;PPP2CB;PTBP1;POLR2F;NCBP1;SPRY2;PIK3R1;SOS1;CBL;FGF5;MKNK1;POLR2L;MAPK1;NCBP2;POLR2J;SPRED1;GALNT3;POLR2C;UBB;FLRT3;GTF2F2;TIA1;FLRT2;POLR2D
C3	REACTOME	prerank	Response Of Mtb To Phagocytosis R-HSA-9637690	-0.4852389431817403	-1.1805776168947602	0.2547332185886403	0.3292094653348278	1.0	5/20	4.38%	ENO1;PGK1;RNF213;KPNB1;MAPK3
C3	REACTOME	prerank	RUNX1 Interacts With Co-Factors Whose Precise Effect On RUNX1 Targets Is Not Known R-HSA-8939243	-0.4419029457956838	-1.1805598881310975	0.22073578595317725	0.32853038885144387	1.0	14/34	15.82%	SMARCC2;SMARCA4;HIPK2;SMARCC1;CBX4;SMARCA2;SMARCD3;SMARCB1;SMARCD2;RUNX1;ARID1B;ACTL6A;SMARCD1;PHC1
C3	REACTOME	prerank	NOTCH3 Activation And Transmission Of Signal To Nucleus R-HSA-9013507	-0.46885828486953346	-1.1801167055352306	0.24956369982547993	0.3285418615172161	1.0	9/24	16.37%	MIB1;NOTCH3;EGFR;NEURL1B;TACC3;YBX1;WWP2;UBC;MIB2
C3	REACTOME	prerank	Metabolism Of Fat-Soluble Vitamins R-HSA-6806667	-0.43775036924102273	-1.1793098752261273	0.2220447284345048	0.32920130002788833	1.0	7/34	4.91%	HSPG2;AKR1C1;AGRN;GPC6;AKR1C3;GPC1;VKORC1
C3	REACTOME	prerank	Interferon Signaling R-HSA-913531	0.3126858860279227	1.179151380526945	0.10810810810810811	0.4098927656104687	1.0	60/171	15.17%	EIF4A2;MID1;KPNA1;UBA52;NUP98;CD44;ARIH1;TRIM38;RANBP2;NUP50;EIF4E;TRIM2;IFIT1;RIGI;PDE12;NUP35;SUMO1;SMAD7;TRIM26;B2M;IFIT3;RPS27A;GBP1;NDC1;TRIM62;STAT2;PTPN1;SAMHD1;POM121;BCL11B;NUP42;IFI6;TRIM22;TRIM25;ISG15;TRIM8;KPNA4;OAS2;IP6K2;POM121C;IFNAR1;PPM1B;TRIM35;TRIM21;EIF4E2;IRF1;IFI30;IFNGR1;HERC5;IFIT5;KPNA3;TRIM3;NUP43;UBE2N;NUP160;SP100;NUP153;TRIM46;TRIM5;RSAD2
C3	REACTOME	prerank	Cellular Response To Hypoxia R-HSA-1234174	-0.38722117926148936	-1.1787471418649962	0.18633540372670807	0.32958213710083	1.0	28/69	19.23%	CA9;VEGFA;PSMD7;PSMD2;EGLN1;PSMB6;PSMB8;PSMB5;PSMC5;PSMC3;PSMD14;PSMD4;PSMB7;PSME1;PSMB10;PSMC1;AJUBA;MIA3;UBC;PSMD3;PSMA7;PSME2;PSMD13;PSMD10;HIF1A;PSMB9;PSMB3;PSMB1
C3	REACTOME	prerank	Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998	-0.38556271785621987	-1.1780489016063393	0.1892744479495268	0.33009892636608035	1.0	22/65	15.58%	TRIO;ARHGEF17;ARHGEF9;MAGED1;ARHGEF1;YWHAE;ARHGEF40;ABR;ARHGEF2;BEX3;ARHGEF10L;VAV2;ARHGEF39;BAD;ARHGEF10;ARHGEF6;ARHGEF18;PREX1;PLEKHG2;FGD1;UBC;ITSN1
C3	REACTOME	prerank	Processing Of SMDT1 R-HSA-8949664	-0.5153165426018758	-1.1764762875093409	0.25704225352112675	0.33211424673072304	1.0	5/16	6.62%	SPG7;PHB2;PMPCA;STOML2;AFG3L2
C3	REACTOME	prerank	Regulation Of Beta-Cell Development R-HSA-186712	-0.4457311398532864	-1.1745736804168971	0.23826714801444043	0.33462879465675927	1.0	9/33	14.39%	AKT1;MAML3;SNW1;MAP4K2;RBPJ;AKT2;NOTCH1;HNF1A;NR5A2
C3	REACTOME	prerank	Cytochrome P450 - Arranged By Substrate Type R-HSA-211897	0.40433472775513574	1.1711652210651124	0.20833333333333334	0.42403989909394707	1.0	12/37	21.45%	CYP51A1;ARNT2;CYP4V2;NCOA1;FDX1;CYP1B1;CYP2J2;CYP2C18;CYP46A1;CYP2U1;CYP2C9;NCOA2
C3	REACTOME	prerank	Translation Of Structural Proteins R-HSA-9683701	0.42778520115209123	1.170749107174161	0.2261072261072261	0.4224190759783719	1.0	7/28	6.82%	UBA52;CANX;PARP14;SUMO1;GSK3B;RPS27A;GSK3A
